ArrayID	Name	BitVector
FCGBP	FCGBP: 	202200
FCHO1	FCHO1: 	020022
FCHSD1	FCHSD1: 	020022
FCSK	FCSK: 	102200
FDPS	FDPS: 	020022
FDX1	FDX1: 	211200
FDXR	FDXR: 	202200
FEM1A	FEM1A: 	102200
FEN1	FEN1: 	202210
FER1L4	FER1L4: 	202200
FER1L6	FER1L6: 	202200
FETUB	FETUB: 	020022
FEZ1	FEZ1: 	020022
FGD1	FGD1: 	020022
FGD2	FGD2: 	020022
FGD3	FGD3: 	020022
FGD6	FGD6: 	202200
FGF1	FGF1: 	020022
FGF11	FGF11: 	020022
FGFBP1	FGFBP1: 	020022
FGFR1OP	FGFR1OP: 	202200
FGFR1OP2	FGFR1OP2: 	211200
FGFR2	FGFR2: 	212110
FGGY	FGGY: 	202200
FGR	FGR: 	202200
FHAD1	FHAD1: 	202200
FHDC1	FHDC1: 	020022
FHL1	FHL1: 	020022
FHL2	FHL2: 	211200
FHL3	FHL3: 	020022
FIG4	FIG4: 	212200
FIGNL1	FIGNL1: 	202100
FILIP1	FILIP1: 	202200
FILIP1L	FILIP1L: 	020022
FJX1	FJX1: 	020122
FKBP14	FKBP14: 	202200
FKBP1A	FKBP1A: 	211200
FKBP1B	FKBP1B: 	020022
FKBP2	FKBP2: 	202200
FKBP6	FKBP6: 	202200
FKTN	FKTN: 	202200
FLG	FLG: 	020022
FLG2	FLG2: 	020022
FLJ12825	FLJ12825: 	202200
FLJ20021	FLJ20021: 	202200
FLJ31356	FLJ31356: 	202200
FLJ37201	FLJ37201: 	202200
FLJ37453	FLJ37453: 	202200
FLJ46875	FLJ46875: 	202200
FLNC	FLNC: 	020022
FLOT1	FLOT1: 	202200
FLRT1	FLRT1: 	202200
FLRT2	FLRT2: 	020022
FLT3LG	FLT3LG: 	202200
FLVCR2	FLVCR2: 	020022
FMN1	FMN1: 	202200
FMNL2	FMNL2: 	020022
FMO2	FMO2: 	020022
FMO4	FMO4: 	202210
FMR1	FMR1: 	202200
FN3KRP	FN3KRP: 	202200
FNBP1L	FNBP1L: 	212200
FNDC10	FNDC10: 	020022
FNDC3A	FNDC3A: 	202200
FNDC3B	FNDC3B: 	202200
FNDC4	FNDC4: 	020022
FNIP1	FNIP1: 	202200
FOLR3	FOLR3: 	020022
FOXA1	FOXA1: 	202200
FOXC1	FOXC1: 	202200
FOXD4L6	FOXD4L6: 	202200
FOXE1	FOXE1: 	020022
FOXF2	FOXF2: 	020022
FOXJ3	FOXJ3: 	212100
FOXM1	FOXM1: 	020022
FOXN1	FOXN1: 	020022
FOXO1	FOXO1: 	212100
FOXO3	FOXO3: 	202101
FOXP2	FOXP2: 	020022
FOXP3	FOXP3: 	202200
FOXRED1	FOXRED1: 	212200
FOXRED2	FOXRED2: 	212200
FPGT-TNNI3K	FPGT-TNNI3K: 	202200
FRAT2	FRAT2: 	202200
FRG1HP	FRG1HP: 	202200
FRK	FRK: 	202200
FRMD3	FRMD3: 	020022
FRMD4B	FRMD4B: 	020012
FRMD5	FRMD5: 	202200
FRMPD1	FRMPD1: 	020022
FRS2	FRS2: 	202200
FRY	FRY: 	020022
FRYL	FRYL: 	202200
FSCN1	FSCN1: 	020022
FSTL3	FSTL3: 	202200
FTH1	FTH1: 	202111
FTO	FTO: 	212200
FUBP3	FUBP3: 	202200
FUCA1	FUCA1: 	202200
FUCA2	FUCA2: 	202200
FUNDC2	FUNDC2: 	202200
FURIN	FURIN: 	102211
FUT11	FUT11: 	212200
FUT2	FUT2: 	020022
FUT6	FUT6: 	111022
FUZ	FUZ: 	202200
FXYD3	FXYD3: 	202200
FXYD5	FXYD5: 	202200
FYB1	FYB1: 	202200
FZD6	FZD6: 	202110
G2E3	G2E3: 	202200
G3BP2	G3BP2: 	202200
G6PD	G6PD: 	020122
GAA	GAA: 	202200
GABARAPL1	GABARAPL1: 	201200
GABBR2	GABBR2: 	020022
GABPA	GABPA: 	212100
GABPB1-AS1	GABPB1-AS1: 	202200
GABPB2	GABPB2: 	212200
GADD45A	GADD45A: 	202200
GALE	GALE: 	202200
GALNT10	GALNT10: 	212200
GALNT11	GALNT11: 	202200
GALNT18	GALNT18: 	020022
GALNT2	GALNT2: 	202200
GALNT4	GALNT4: 	202200
GALNT5	GALNT5: 	202200
GALNT7	GALNT7: 	202200
GAMT	GAMT: 	020022
GAN	GAN: 	112101
GANAB	GANAB: 	212210
GARNL3	GARNL3: 	020022
GARS1	GARS1: 	020012
GAS6	GAS6: 	202210
GAS7	GAS7: 	020022
GASAL1	GASAL1: 	202200
GASK1B	GASK1B: 	202200
GAST	GAST: 	202200
GATA3	GATA3: 	202200
GATAD1	GATAD1: 	202200
GATAD2B	GATAD2B: 	212100
GATB	GATB: 	202200
GATC	GATC: 	202200
GATD1	GATD1: 	102210
GBA2	GBA2: 	020012
GBAP1	GBAP1: 	020122
GBE1	GBE1: 	112200
GBP1	GBP1: 	020111
GBP3	GBP3: 	201210
GBP6	GBP6: 	020022
GCC2	GCC2: 	202200
GCDH	GCDH: 	201200
GCN1	GCN1: 	212200
GCNT2	GCNT2: 	202200
GCNT4	GCNT4: 	020022
GCOM1	GCOM1: 	020022
GCSAM	GCSAM: 	211210
GDA	GDA: 	020022
GDAP1	GDAP1: 	020022
GDE1	GDE1: 	202200
GDF15	GDF15: 	202200
GDF7	GDF7: 	020022
GDF9	GDF9: 	202200
GDPD2	GDPD2: 	020022
GDPD3	GDPD3: 	020022
GDPGP1	GDPGP1: 	202200
GEMIN6	GEMIN6: 	211200
GET1	GET1: 	202200
GET3	GET3: 	201200
GFER	GFER: 	201200
GFM2	GFM2: 	202200
GFOD1	GFOD1: 	020022
GFOD2	GFOD2: 	020022
GFPT1	GFPT1: 	202100
GFRA1	GFRA1: 	020022
GGA2	GGA2: 	212200
GGCT	GGCT: 	020022
GGCX	GGCX: 	202200
GGH	GGH: 	020022
GGN	GGN: 	202200
GGT6	GGT6: 	020022
GGT8P	GGT8P: 	020022
GHET1	GHET1: 	202200
GIGYF1	GIGYF1: 	202210
GINM1	GINM1: 	202200
GIT1	GIT1: 	202200
GIT2	GIT2: 	202200
GJA1	GJA1: 	020022
GJA3	GJA3: 	020022
GJB2	GJB2: 	020022
GJB4	GJB4: 	202200
GJB6	GJB6: 	020022
GJC2	GJC2: 	202201
GJC3	GJC3: 	020022
GJD3	GJD3: 	020022
GK	GK: 	020022
GLA	GLA: 	202200
GLB1	GLB1: 	202200
GLB1L	GLB1L: 	202200
GLB1L2	GLB1L2: 	020022
GLCCI1	GLCCI1: 	212200
GLCCI1-DT	GLCCI1-DT: 	202200
GLCE	GLCE: 	202200
GLG1	GLG1: 	202210
GLIPR1L2	GLIPR1L2: 	202200
GLIS3	GLIS3: 	202200
GLMN	GLMN: 	212200
GLMP	GLMP: 	202200
GLRX	GLRX: 	020022
GLRX5	GLRX5: 	201200
GLS	GLS: 	202200
GLTP	GLTP: 	020022
GLUD1	GLUD1: 	202200
GLYCTK	GLYCTK: 	020022
GLYR1	GLYR1: 	202200
GMCL1	GMCL1: 	202200
GMFB	GMFB: 	202200
GMPR2	GMPR2: 	212200
GNA11	GNA11: 	202200
GNA13	GNA13: 	212200
GNA15	GNA15: 	020022
GNAI1	GNAI1: 	020022
GNAL	GNAL: 	202200
GNAQ	GNAQ: 	202100
GNB1	GNB1: 	112100
GNB1L	GNB1L: 	102200
GNG10	GNG10: 	020111
GNG4	GNG4: 	020022
GNG5	GNG5: 	201211
GNL2	GNL2: 	202200
GNPDA1	GNPDA1: 	202200
GNPDA2	GNPDA2: 	212200
GNPTG	GNPTG: 	202200
GNRHR	GNRHR: 	020022
GNS	GNS: 	212200
GOLGA6L5P	GOLGA6L5P: 	020022
GOLGA7B	GOLGA7B: 	020022
GOLGA8S	GOLGA8S: 	202200
GOLGB1	GOLGB1: 	212100
GOLM1	GOLM1: 	202200
GOLPH3	GOLPH3: 	212100
GOLPH3L	GOLPH3L: 	202200
GOLT1A	GOLT1A: 	202200
GOLT1B	GOLT1B: 	202200
GON4L	GON4L: 	212100
GON7	GON7: 	202200
GORAB	GORAB: 	202200
GORASP1	GORASP1: 	202200
GORASP2	GORASP2: 	202210
GP1BA	GP1BA: 	202200
GPAA1	GPAA1: 	102210
GPALPP1	GPALPP1: 	202200
GPAM	GPAM: 	212100
GPAT4	GPAT4: 	112210
GPATCH1	GPATCH1: 	112200
GPATCH11	GPATCH11: 	212200
GPATCH3	GPATCH3: 	211210
GPATCH8	GPATCH8: 	212100
GPBAR1	GPBAR1: 	202200
GPBP1	GPBP1: 	212200
GPC1	GPC1: 	202200
GPD1	GPD1: 	202200
GPD1L	GPD1L: 	202200
GPD2	GPD2: 	202200
GPN1	GPN1: 	201200
GPN2	GPN2: 	211200
GPN3	GPN3: 	201200
GPNMB	GPNMB: 	020111
GPR1	GPR1: 	020022
GPR107	GPR107: 	202200
GPR108	GPR108: 	202200
GPR137	GPR137: 	102200
GPR137B	GPR137B: 	021022
GPR143	GPR143: 	202200
GPR35	GPR35: 	202200
GPR37L1	GPR37L1: 	202200
GPR78	GPR78: 	020022
GPRC5D	GPRC5D: 	202200
GPRC5D-AS1	GPRC5D-AS1: 	201200
GPRIN2	GPRIN2: 	020022
GPS1	GPS1: 	202210
GPSM1	GPSM1: 	020022
GPT	GPT: 	202200
GPT2	GPT2: 	020022
GPX1	GPX1: 	202200
GPX3	GPX3: 	020022
GPX4	GPX4: 	202200
GPX8	GPX8: 	020022
GRB2	GRB2: 	202200
GRID2IP	GRID2IP: 	020022
GRIN2C	GRIN2C: 	202200
GRINA	GRINA: 	202200
GRK5	GRK5: 	020022
GRPEL2	GRPEL2: 	010022
GSDMA	GSDMA: 	020022
GSDMC	GSDMC: 	020022
GSDME	GSDME: 	020022
GSEC	GSEC: 	202200
GSK3B	GSK3B: 	212100
GSKIP	GSKIP: 	202200
GSN	GSN: 	102211
GSN-AS1	GSN-AS1: 	202200
GSTA4	GSTA4: 	020022
GSTCD	GSTCD: 	202200
GSTK1	GSTK1: 	101210
GSTM2	GSTM2: 	020022
GSTM3	GSTM3: 	020022
GSTM4	GSTM4: 	020022
GSTT1	GSTT1: 	202200
GTF2A1	GTF2A1: 	202200
GTF2A2	GTF2A2: 	211201
GTF2B	GTF2B: 	202200
GTF2F1	GTF2F1: 	201210
GTF2H2C_2	GTF2H2C_2: 	202200
GTF2H3	GTF2H3: 	211100
GTF2H4	GTF2H4: 	202200
GTF2IP12	GTF2IP12: 	202200
GTF2IRD2	GTF2IRD2: 	202200
GTF2IRD2B	GTF2IRD2B: 	212200
GTF3A	GTF3A: 	202200
GTF3C4	GTF3C4: 	212200
GTF3C5	GTF3C5: 	202200
GTPBP1	GTPBP1: 	202200
GTPBP10	GTPBP10: 	202200
GTPBP2	GTPBP2: 	020012
GTPBP8	GTPBP8: 	212200
GUCA1B	GUCA1B: 	202200
GULP1	GULP1: 	202200
GUSB	GUSB: 	201200
GXYLT1	GXYLT1: 	202200
H1-2	H1-2: 	112200
H19	H19: 	020022
H2AC13	H2AC13: 	202200
H2AC15	H2AC15: 	202200
H2AC16	H2AC16: 	202200
H2AZ1	H2AZ1: 	202200
H2AZ2	H2AZ2: 	212200
H2BC20P	H2BC20P: 	202200
H2BC7	H2BC7: 	202200
H3-2	H3-2: 	202200
H3C10	H3C10: 	202200
H3C14	H3C14: 	202200
H3C15	H3C15: 	202200
H3C6	H3C6: 	202200
H4C14	H4C14: 	202200
H4C15	H4C15: 	202200
HACD2	HACD2: 	202200
HACD3	HACD3: 	212200
HACL1	HACL1: 	212200
HADH	HADH: 	211200
HAGH	HAGH: 	202200
HAL	HAL: 	020022
HAP1	HAP1: 	202200
HAS3	HAS3: 	020022
HAT1	HAT1: 	212200
HAUS3	HAUS3: 	202200
HAUS6	HAUS6: 	202200
HBS1L	HBS1L: 	212201
HCAR2	HCAR2: 	020022
HCAR3	HCAR3: 	020022
HCCS	HCCS: 	201201
HCFC1R1	HCFC1R1: 	202200
HCG15	HCG15: 	202200
HCG18	HCG18: 	202200
HCG22	HCG22: 	020022
HCG4	HCG4: 	202200
HCG4B	HCG4B: 	202200
HCN3	HCN3: 	020022
HCP5	HCP5: 	202200
HDAC2	HDAC2: 	202200
HDAC9	HDAC9: 	202200
HDDC2	HDDC2: 	020112
HDDC3	HDDC3: 	202200
HDGFL2	HDGFL2: 	202210
HDX	HDX: 	202200
HEATR3	HEATR3: 	120121
HEBP1	HEBP1: 	202200
HEBP2	HEBP2: 	202200
HECTD4	HECTD4: 	202200
HELZ	HELZ: 	202200
HELZ2	HELZ2: 	202200
HEMK1	HEMK1: 	212200
HERC2P11	HERC2P11: 	202210
HERC2P3	HERC2P3: 	202210
HERC2P9	HERC2P9: 	102110
HERC3	HERC3: 	202200
HERC5	HERC5: 	202200
HERC6	HERC6: 	202200
HES1	HES1: 	202200
HES2	HES2: 	202210
HES5	HES5: 	020121
HES6	HES6: 	202200
HESX1	HESX1: 	202200
HEXA	HEXA: 	202200
HEXA-AS1	HEXA-AS1: 	202200
HEXB	HEXB: 	202200
HEXD	HEXD: 	212200
HEXIM2	HEXIM2: 	212200
HGSNAT	HGSNAT: 	202200
HHAT	HHAT: 	202200
HHIPL1	HHIPL1: 	202201
HHLA3	HHLA3: 	202200
HIBADH	HIBADH: 	202200
HIBCH	HIBCH: 	212200
HINFP	HINFP: 	202200
HINT3	HINT3: 	211200
HIRA	HIRA: 	212200
HIVEP1	HIVEP1: 	212100
HIVEP2	HIVEP2: 	202200
HJURP	HJURP: 	020022
HK1	HK1: 	021022
HK2	HK2: 	020022
HKDC1	HKDC1: 	020022
HLA-A	HLA-A: 	202200
HLA-B	HLA-B: 	202200
HLA-C	HLA-C: 	202200
HLA-DOB	HLA-DOB: 	202110
HLA-E	HLA-E: 	202200
HLA-F	HLA-F: 	202200
HLA-F-AS1	HLA-F-AS1: 	202200
HLA-H	HLA-H: 	202200
HLA-J	HLA-J: 	202200
HLA-L	HLA-L: 	202200
HLA-V	HLA-V: 	202200
HLF	HLF: 	020022
HMBS	HMBS: 	020021
HMCN1	HMCN1: 	020022
HMGA2	HMGA2: 	202201
HMGB1	HMGB1: 	202200
HMGCL	HMGCL: 	202200
HMGCR	HMGCR: 	020022
HMGCS1	HMGCS1: 	020022
HMGN1	HMGN1: 	201201
HMGN2	HMGN2: 	202200
HMGN3-AS1	HMGN3-AS1: 	202200
HMGN4	HMGN4: 	212200
HMGXB3	HMGXB3: 	202200
HMOX1	HMOX1: 	020022
HMOX2	HMOX2: 	020022
HNRNPA1P33	HNRNPA1P33: 	020022
HNRNPAB	HNRNPAB: 	212200
HNRNPF	HNRNPF: 	202200
HNRNPH2	HNRNPH2: 	202200
HNRNPLL	HNRNPLL: 	202200
HOMER2	HOMER2: 	020022
HOPX	HOPX: 	020022
HOTAIR	HOTAIR: 	202200
HOXA-AS2	HOXA-AS2: 	202200
HOXA-AS3	HOXA-AS3: 	202200
HOXA1	HOXA1: 	202200
HOXA10	HOXA10: 	202200
HOXA4	HOXA4: 	202200
HOXA5	HOXA5: 	202200
HOXA6	HOXA6: 	202210
HOXB7	HOXB7: 	202200
HOXC-AS1	HOXC-AS1: 	202200
HOXC-AS3	HOXC-AS3: 	202200
HOXC10	HOXC10: 	202200
HOXC11	HOXC11: 	202200
HOXC12	HOXC12: 	202200
HOXC13	HOXC13: 	202200
HOXC13-AS	HOXC13-AS: 	202201
HOXC6	HOXC6: 	202200
HOXC9	HOXC9: 	202200
HOXD10	HOXD10: 	020022
HOXD11	HOXD11: 	020022
HP1BP3	HP1BP3: 	212100
HPDL	HPDL: 	202200
HPF1	HPF1: 	202200
HPGD	HPGD: 	020022
HPRT1	HPRT1: 	020022
HPS1	HPS1: 	102210
HPS3	HPS3: 	212200
HPS5	HPS5: 	202200
HPSE	HPSE: 	020022
HPX	HPX: 	202200
HRK	HRK: 	202200
HRNR	HRNR: 	020022
HS3ST6	HS3ST6: 	020022
HS6ST2	HS6ST2: 	202200
HSBP1	HSBP1: 	211200
HSD11B2	HSD11B2: 	020022
HSD17B3	HSD17B3: 	202200
HSD17B4	HSD17B4: 	021021
HSDL1	HSDL1: 	211101
HSDL2	HSDL2: 	211100
HSF1	HSF1: 	102211
HSF2BP	HSF2BP: 	202200
HSFX1	HSFX1: 	102200
HSP90AA1	HSP90AA1: 	202200
HSPA14	HSPA14: 	202200
HSPA5	HSPA5: 	202210
HSPB1	HSPB1: 	020022
HSPB8	HSPB8: 	020022
HSPG2	HSPG2: 	102200
HTR1D	HTR1D: 	120012
HTR7P1	HTR7P1: 	202200
HTRA1	HTRA1: 	020022
HTRA2	HTRA2: 	202200
HYAL1	HYAL1: 	020022
HYLS1	HYLS1: 	212200
HYOU1	HYOU1: 	202210
ICAM3	ICAM3: 	112200
ICE1	ICE1: 	202200
ICE2	ICE2: 	202200
ICMT	ICMT: 	212200
ICOSLG	ICOSLG: 	102210
ID1	ID1: 	010022
ID2-AS1	ID2-AS1: 	202200
IDE	IDE: 	020012
IDH1	IDH1: 	202200
IDH3G	IDH3G: 	112200
IDNK	IDNK: 	202200
IDS	IDS: 	202200
IDUA	IDUA: 	202200
IER3IP1	IER3IP1: 	211200
IFFO2	IFFO2: 	020022
IFI27L1	IFI27L1: 	202200
IFI27L2	IFI27L2: 	020022
IFIH1	IFIH1: 	202200
IFIT2	IFIT2: 	202200
IFIT5	IFIT5: 	202200
IFITM10	IFITM10: 	202200
IFNAR1	IFNAR1: 	202200
IFNK	IFNK: 	020022
IFT20	IFT20: 	202200
IFT22	IFT22: 	202200
IFT43	IFT43: 	201201
IFT46	IFT46: 	212200
IFT52	IFT52: 	212200
IGF1R	IGF1R: 	202200
IGF2BP2	IGF2BP2: 	202200
IGF2R	IGF2R: 	202200
IGFBP2	IGFBP2: 	020022
IGFBP4	IGFBP4: 	202200
IGFBP7	IGFBP7: 	202200
IGFL1	IGFL1: 	020022
IGFL2	IGFL2: 	020022
IGFL2-AS1	IGFL2-AS1: 	202200
IGFL3	IGFL3: 	020022
IGSF11	IGSF11: 	202200
IKBKB	IKBKB: 	202200
IKZF2	IKZF2: 	202200
IL10RB	IL10RB: 	202200
IL10RB-DT	IL10RB-DT: 	202200
IL12RB2	IL12RB2: 	020022
IL13RA1	IL13RA1: 	202200
IL13RA2	IL13RA2: 	202200
IL15	IL15: 	202200
IL15RA	IL15RA: 	202200
IL17RD	IL17RD: 	021012
IL18	IL18: 	020022
IL18BP	IL18BP: 	202200
IL1A	IL1A: 	020022
IL1B	IL1B: 	020022
IL1F10	IL1F10: 	020022
IL1RL2	IL1RL2: 	020022
IL1RN	IL1RN: 	020022
IL20RB	IL20RB: 	020022
IL22RA1	IL22RA1: 	020022
IL27RA	IL27RA: 	020022
IL2RB	IL2RB: 	202200
IL33	IL33: 	020022
IL36B	IL36B: 	020022
IL36G	IL36G: 	020022
IL36RN	IL36RN: 	020022
IL37	IL37: 	020022
IL6R	IL6R: 	202200
IL6ST	IL6ST: 	212200
ILDR1	ILDR1: 	202200
ILF2	ILF2: 	202200
ILF3-DT	ILF3-DT: 	201200
IMMP2L	IMMP2L: 	212201
IMPA2	IMPA2: 	020022
IMPAD1	IMPAD1: 	202200
IMPDH1	IMPDH1: 	020022
INA	INA: 	020022
INAFM2	INAFM2: 	202200
INCA1	INCA1: 	202200
INF2	INF2: 	202200
ING1	ING1: 	202200
INHBA	INHBA: 	202210
INKA1	INKA1: 	020022
INKA2	INKA2: 	202200
INO80B-WBP1	INO80B-WBP1: 	212200
INO80C	INO80C: 	020022
INPP4B	INPP4B: 	202101
INPP5F	INPP5F: 	202200
INPP5J	INPP5J: 	020022
INPP5K	INPP5K: 	202200
INPPL1	INPPL1: 	202200
INSIG1	INSIG1: 	020022
INSIG2	INSIG2: 	212200
INSYN1	INSYN1: 	020022
INSYN2B	INSYN2B: 	020022
INTS11	INTS11: 	202200
INTS2	INTS2: 	212100
INTS3	INTS3: 	112100
INTS6-AS1	INTS6-AS1: 	202200
INTS6L	INTS6L: 	202200
INTS7	INTS7: 	020012
IP6K1	IP6K1: 	202200
IPCEF1	IPCEF1: 	020022
IPMK	IPMK: 	202100
IPPK	IPPK: 	011112
IQCA1	IQCA1: 	020022
IQCB1	IQCB1: 	202200
IQCD	IQCD: 	202200
IQCE	IQCE: 	202200
IQCG	IQCG: 	202200
IQCH	IQCH: 	202200
IQCK	IQCK: 	202200
IQGAP3	IQGAP3: 	020022
IQSEC1	IQSEC1: 	020022
IRAIN	IRAIN: 	202200
IRAK2	IRAK2: 	010122
IRF1	IRF1: 	202200
IRF1-AS1	IRF1-AS1: 	202200
IRF2	IRF2: 	202200
IRF2BPL	IRF2BPL: 	202200
IRF3	IRF3: 	202210
IRS2	IRS2: 	202200
IRX2	IRX2: 	102200
IRX3	IRX3: 	020022
IRX4	IRX4: 	020022
IRX5	IRX5: 	202200
ISCU	ISCU: 	202200
ISG15	ISG15: 	202200
ISG20	ISG20: 	201201
ISL1	ISL1: 	020022
ISM1	ISM1: 	020022
IST1	IST1: 	211100
ISY1	ISY1: 	212200
ISY1-RAB43	ISY1-RAB43: 	202210
ITCH	ITCH: 	202100
ITFG1	ITFG1: 	202200
ITGA5	ITGA5: 	202200
ITGA7	ITGA7: 	202200
ITGAV	ITGAV: 	202200
ITGB1	ITGB1: 	202201
ITGB2	ITGB2: 	202200
ITGB3BP	ITGB3BP: 	212200
ITGB6	ITGB6: 	202200
ITLN2	ITLN2: 	202200
ITM2B	ITM2B: 	201200
ITPR2	ITPR2: 	020021
ITPRIPL1	ITPRIPL1: 	020022
ITPRIPL2	ITPRIPL2: 	202200
ITSN1	ITSN1: 	202200
IVL	IVL: 	020022
IZUMO4	IZUMO4: 	102210
JADE3	JADE3: 	202100
JAGN1	JAGN1: 	111200
JAK1	JAK1: 	212200
JARID2-AS1	JARID2-AS1: 	202200
JAZF1	JAZF1: 	020022
JDP2	JDP2: 	020022
JKAMP	JKAMP: 	211200
JMJD1C	JMJD1C: 	212101
JOSD1	JOSD1: 	202200
JPT2	JPT2: 	202200
JRK	JRK: 	202200
JTB	JTB: 	202200
JUP	JUP: 	020022
KALRN	KALRN: 	020022
KANK1	KANK1: 	021022
KANK3	KANK3: 	202200
KANK4	KANK4: 	020022
KANSL1	KANSL1: 	212100
KANSL1-AS1	KANSL1-AS1: 	202200
KANSL1L	KANSL1L: 	202200
KAT14	KAT14: 	212200
KAT8	KAT8: 	202200
KBTBD2	KBTBD2: 	202200
KBTBD6	KBTBD6: 	212200
KCNB1	KCNB1: 	020022
KCND1	KCND1: 	202200
KCNJ14	KCNJ14: 	202200
KCNJ2-AS1	KCNJ2-AS1: 	202200
KCNK1	KCNK1: 	201201
KCNK4-TEX40	KCNK4-TEX40: 	202200
KCNK7	KCNK7: 	020022
KCNN4	KCNN4: 	202200
KCNQ1OT1	KCNQ1OT1: 	202200
KCNS1	KCNS1: 	020022
KCTD11	KCTD11: 	020112
KCTD13	KCTD13: 	212200
KCTD15	KCTD15: 	020022
KCTD17	KCTD17: 	020022
KCTD3	KCTD3: 	202200
KCTD7	KCTD7: 	211100
KDF1	KDF1: 	202200
KDM1A	KDM1A: 	202200
KDM4B	KDM4B: 	202200
KDM4D	KDM4D: 	202200
KDM5A	KDM5A: 	212100
KDM6A	KDM6A: 	202200
KDM8	KDM8: 	102200
KDSR	KDSR: 	202200
KHNYN	KHNYN: 	202200
KHSRP	KHSRP: 	202210
KIAA0040	KIAA0040: 	202200
KIAA0232	KIAA0232: 	212200
KIAA0319L	KIAA0319L: 	202200
KIAA0556	KIAA0556: 	102101
KIAA0753	KIAA0753: 	202200
KIAA0754	KIAA0754: 	202200
KIAA0825	KIAA0825: 	202200
KIAA0930	KIAA0930: 	021112
KIAA1107	KIAA1107: 	202200
KIAA1143	KIAA1143: 	202200
KIAA1211L	KIAA1211L: 	202110
KIAA1217	KIAA1217: 	202200
KIAA1324	KIAA1324: 	202200
KIAA1656	KIAA1656: 	202200
KIAA2013	KIAA2013: 	202200
KIDINS220	KIDINS220: 	212200
KIF14	KIF14: 	020022
KIF1C-AS1	KIF1C-AS1: 	011112
KIF20A	KIF20A: 	020022
KIF23	KIF23: 	020022
KIF26B	KIF26B: 	020022
KIF27	KIF27: 	212200
KIF2A	KIF2A: 	212100
KIF3B	KIF3B: 	202200
KIF4A	KIF4A: 	020022
KIF7	KIF7: 	020022
KIF9	KIF9: 	211200
KIF9-AS1	KIF9-AS1: 	202200
KIFAP3	KIFAP3: 	202200
KIFC1	KIFC1: 	020022
KIFC3	KIFC3: 	020022
KIN	KIN: 	212100
KIRREL1	KIRREL1: 	020022
KITLG	KITLG: 	212200
KLB	KLB: 	020022
KLC2	KLC2: 	202200
KLC3	KLC3: 	020022
KLC4	KLC4: 	202200
KLF11	KLF11: 	202200
KLF3-AS1	KLF3-AS1: 	202200
KLF9	KLF9: 	202200
KLHDC2	KLHDC2: 	212200
KLHDC8B	KLHDC8B: 	020022
KLHDC9	KLHDC9: 	202200
KLHL15	KLHL15: 	202200
KLHL18	KLHL18: 	020112
KLHL2	KLHL2: 	202200
KLHL20	KLHL20: 	212200
KLHL21	KLHL21: 	212200
KLHL22	KLHL22: 	202200
KLHL24	KLHL24: 	202200
KLHL26	KLHL26: 	202201
KLK1	KLK1: 	020022
KLK10	KLK10: 	020022
KLK11	KLK11: 	020022
KLK12	KLK12: 	020022
KLK14	KLK14: 	020022
KLK4	KLK4: 	202200
KLK9	KLK9: 	020022
KLLN	KLLN: 	202200
KLRA1P	KLRA1P: 	202200
KLRD1	KLRD1: 	202200
KLRG2	KLRG2: 	020022
KMO	KMO: 	202200
KMT2C	KMT2C: 	212100
KMT2E	KMT2E: 	212100
KNL1	KNL1: 	020022
KNOP1	KNOP1: 	202200
KNTC1	KNTC1: 	202210
KPNA4	KPNA4: 	212100
KPNA6	KPNA6: 	202100
KPNA7	KPNA7: 	202200
KPRP	KPRP: 	020022
KREMEN1	KREMEN1: 	020022
KRR1	KRR1: 	202200
KRT1	KRT1: 	020022
KRT10	KRT10: 	020022
KRT13	KRT13: 	020022
KRT14	KRT14: 	020022
KRT15	KRT15: 	202200
KRT16	KRT16: 	020022
KRT16P1	KRT16P1: 	020022
KRT16P2	KRT16P2: 	020022
KRT16P3	KRT16P3: 	020022
KRT17	KRT17: 	020022
KRT17P1	KRT17P1: 	020022
KRT18	KRT18: 	202201
KRT19	KRT19: 	202201
KRT2	KRT2: 	020022
KRT23	KRT23: 	020022
KRT4	KRT4: 	020022
KRT5	KRT5: 	020022
KRT6A	KRT6A: 	020022
KRT6B	KRT6B: 	020022
KRT6C	KRT6C: 	020022
KRT7	KRT7: 	202200
KRT7-AS	KRT7-AS: 	202200
KRT75	KRT75: 	020022
KRT77	KRT77: 	020022
KRT78	KRT78: 	020022
KRT79	KRT79: 	020022
KRT8	KRT8: 	202200
KRT80	KRT80: 	020012
KRTAP19-1	KRTAP19-1: 	202200
KRTAP5-AS1	KRTAP5-AS1: 	202200
KRTCAP2	KRTCAP2: 	201200
KRTDAP	KRTDAP: 	020022
KXD1	KXD1: 	202200
KYAT1	KYAT1: 	202200
KYNU	KYNU: 	202200
L1TD1	L1TD1: 	020022
L3MBTL2	L3MBTL2: 	202200
L3MBTL2-AS1	L3MBTL2-AS1: 	202200
L3MBTL3	L3MBTL3: 	212200
L3MBTL4	L3MBTL4: 	020022
LACC1	LACC1: 	202200
LACTB2	LACTB2: 	202200
LAD1	LAD1: 	020022
LAMA2	LAMA2: 	202200
LAMB1	LAMB1: 	020022
LAMB3	LAMB3: 	102210
LAMB4	LAMB4: 	020022
LAMC1	LAMC1: 	112210
LAMP1	LAMP1: 	202200
LAMP2	LAMP2: 	202200
LAMP3	LAMP3: 	202200
LAMTOR2	LAMTOR2: 	201200
