ProbeID	Ptr	Name	Description
FUT2	112533	FUT2	
FUT6	112599	FUT6	
FUZ	112666	FUZ	
FXYD3	112723	FXYD3	
FXYD5	112785	FXYD5	
FYB1	112845	FYB1	
FZD6	112909	FZD6	
G2E3	112969	G2E3	
G3BP2	113029	G3BP2	
G6PD	113091	G6PD	
GAA	113150	GAA	
GABARAPL1	113206	GABARAPL1	
GABBR2	113275	GABBR2	
GABPA	113345	GABPA	
GABPB1-AS1	113406	GABPB1-AS1	
GABPB2	113481	GABPB2	
GADD45A	113550	GADD45A	
GALE	113615	GALE	
GALNT10	113674	GALNT10	
GALNT11	113739	GALNT11	
GALNT18	113805	GALNT18	
GALNT2	113873	GALNT2	
GALNT4	113936	GALNT4	
GALNT5	114005	GALNT5	
GALNT7	114070	GALNT7	
GAMT	114133	GAMT	
GAN	114201	GAN	
GANAB	114259	GANAB	
GARNL3	114321	GARNL3	
GARS1	114390	GARS1	
GAS6	114450	GAS6	
GAS7	114510	GAS7	
GASAL1	114574	GASAL1	
GASK1B	114642	GASK1B	
GAST	114707	GAST	
GATA3	114774	GATA3	
GATAD1	114836	GATAD1	
GATAD2B	114900	GATAD2B	
GATB	114966	GATB	
GATC	115026	GATC	
GATD1	115085	GATD1	
GBA2	115147	GBA2	
GBAP1	115206	GBAP1	
GBE1	115269	GBE1	
GBP1	115329	GBP1	
GBP3	115389	GBP3	
GBP6	115449	GBP6	
GCC2	115513	GCC2	
GCDH	115573	GCDH	
GCN1	115635	GCN1	
GCNT2	115695	GCNT2	
GCNT4	115763	GCNT4	
GCOM1	115827	GCOM1	
GCSAM	115889	GCSAM	
GDA	115958	GDA	
GDAP1	116014	GDAP1	
GDE1	116081	GDE1	
GDF15	116141	GDF15	
GDF7	116203	GDF7	
GDF9	116268	GDF9	
GDPD2	116333	GDPD2	
GDPD3	116399	GDPD3	
GDPGP1	116461	GDPGP1	
GEMIN6	116534	GEMIN6	
GET1	116600	GET1	
GET3	116661	GET3	
GFER	116721	GFER	
GFM2	116781	GFM2	
GFOD1	116841	GFOD1	
GFOD2	116906	GFOD2	
GFPT1	116967	GFPT1	
GFRA1	117029	GFRA1	
GGA2	117096	GGA2	
GGCT	117156	GGCT	
GGCX	117214	GGCX	
GGH	117274	GGH	
GGN	117332	GGN	
GGT6	117395	GGT6	
GGT8P	117454	GGT8P	
GHET1	117520	GHET1	
GIGYF1	117585	GIGYF1	
GINM1	117648	GINM1	
GIT1	117707	GIT1	
GIT2	117767	GIT2	
GJA1	117827	GJA1	
GJA3	117886	GJA3	
GJB2	117950	GJB2	
GJB4	118010	GJB4	
GJB6	118070	GJB6	
GJC2	118129	GJC2	
GJC3	118195	GJC3	
GJD3	118261	GJD3	
GK	118327	GK	
GLA	118387	GLA	
GLB1	118444	GLB1	
GLB1L	118504	GLB1L	
GLB1L2	118570	GLB1L2	
GLCCI1	118640	GLCCI1	
GLCCI1-DT	118707	GLCCI1-DT	
GLCE	118785	GLCE	
GLG1	118848	GLG1	
GLIPR1L2	118907	GLIPR1L2	
GLIS3	118984	GLIS3	
GLMN	119052	GLMN	
GLMP	119112	GLMP	
GLRX	119172	GLRX	
GLRX5	119232	GLRX5	
GLS	119293	GLS	
GLTP	119350	GLTP	
GLUD1	119407	GLUD1	
GLYCTK	119469	GLYCTK	
GLYR1	119539	GLYR1	
GMCL1	119599	GMCL1	
GMFB	119661	GMFB	
GMPR2	119720	GMPR2	
GNA11	119781	GNA11	
GNA13	119841	GNA13	
GNA15	119902	GNA15	
GNAI1	119964	GNAI1	
GNAL	120025	GNAL	
GNAQ	120090	GNAQ	
GNB1	120149	GNB1	
GNB1L	120208	GNB1L	
GNG10	120277	GNG10	
GNG4	120339	GNG4	
GNG5	120409	GNG5	
GNL2	120468	GNL2	
GNPDA1	120528	GNPDA1	
GNPDA2	120592	GNPDA2	
GNPTG	120656	GNPTG	
GNRHR	120717	GNRHR	
GNS	120787	GNS	
GOLGA6L5P	120844	GOLGA6L5P	
GOLGA7B	120921	GOLGA7B	
GOLGA8S	120994	GOLGA8S	
GOLGB1	121065	GOLGB1	
GOLM1	121129	GOLM1	
GOLPH3	121191	GOLPH3	
GOLPH3L	121254	GOLPH3L	
GOLT1A	121320	GOLT1A	
GOLT1B	121389	GOLT1B	
GON4L	121453	GON4L	
GON7	121514	GON7	
GORAB	121574	GORAB	
GORASP1	121642	GORASP1	
GORASP2	121707	GORASP2	
GP1BA	121773	GP1BA	
GPAA1	121844	GPAA1	
GPALPP1	121906	GPALPP1	
GPAM	121977	GPAM	
GPAT4	122040	GPAT4	
GPATCH1	122101	GPATCH1	
GPATCH11	122168	GPATCH11	
GPATCH3	122236	GPATCH3	
GPATCH8	122301	GPATCH8	
GPBAR1	122367	GPBAR1	
GPBP1	122434	GPBP1	
GPC1	122494	GPC1	
GPD1	122552	GPD1	
GPD1L	122621	GPD1L	
GPD2	122686	GPD2	
GPN1	122746	GPN1	
GPN2	122805	GPN2	
GPN3	122863	GPN3	
GPNMB	122923	GPNMB	
GPR1	122985	GPR1	
GPR107	123049	GPR107	
GPR108	123113	GPR108	
GPR137	123176	GPR137	
GPR137B	123238	GPR137B	
GPR143	123303	GPR143	
GPR35	123370	GPR35	
GPR37L1	123436	GPR37L1	
GPR78	123505	GPR78	
GPRC5D	123572	GPRC5D	
GPRC5D-AS1	123645	GPRC5D-AS1	
GPRIN2	123726	GPRIN2	
GPS1	123791	GPS1	
GPSM1	123851	GPSM1	
GPT	123915	GPT	
GPT2	123978	GPT2	
GPX1	124036	GPX1	
GPX3	124096	GPX3	
GPX4	124156	GPX4	
GPX8	124214	GPX8	
GRB2	124279	GRB2	
GRID2IP	124338	GRID2IP	
GRIN2C	124410	GRIN2C	
GRINA	124480	GRINA	
GRK5	124541	GRK5	
GRPEL2	124608	GRPEL2	
GSDMA	124671	GSDMA	
GSDMC	124733	GSDMC	
GSDME	124794	GSDME	
GSEC	124857	GSEC	
GSK3B	124920	GSK3B	
GSKIP	124981	GSKIP	
GSN	125041	GSN	
GSN-AS1	125099	GSN-AS1	
GSTA4	125173	GSTA4	
GSTCD	125234	GSTCD	
GSTK1	125298	GSTK1	
GSTM2	125359	GSTM2	
GSTM3	125427	GSTM3	
GSTM4	125495	GSTM4	
GSTT1	125561	GSTT1	
GTF2A1	125623	GTF2A1	
GTF2A2	125687	GTF2A2	
GTF2B	125751	GTF2B	
GTF2F1	125811	GTF2F1	
GTF2H2C_2	125875	GTF2H2C_2	
GTF2H3	125950	GTF2H3	
GTF2H4	126014	GTF2H4	
GTF2IP12	126078	GTF2IP12	
GTF2IRD2	126155	GTF2IRD2	
GTF2IRD2B	126229	GTF2IRD2B	
GTF3A	126304	GTF3A	
GTF3C4	126365	GTF3C4	
GTF3C5	126428	GTF3C5	
GTPBP1	126491	GTPBP1	
GTPBP10	126554	GTPBP10	
GTPBP2	126622	GTPBP2	
GTPBP8	126686	GTPBP8	
GUCA1B	126750	GUCA1B	
GULP1	126817	GULP1	
GUSB	126878	GUSB	
GXYLT1	126934	GXYLT1	
H1-2	126998	H1-2	
H19	127056	H19	
H2AC13	127115	H2AC13	
H2AC15	127183	H2AC15	
H2AC16	127251	H2AC16	
H2AZ1	127321	H2AZ1	
H2AZ2	127382	H2AZ2	
H2BC20P	127444	H2BC20P	
H2BC7	127511	H2BC7	
H3-2	127577	H3-2	
H3C10	127642	H3C10	
H3C14	127708	H3C14	
H3C15	127777	H3C15	
H3C6	127846	H3C6	
H4C14	127911	H4C14	
H4C15	127981	H4C15	
HACD2	128051	HACD2	
HACD3	128113	HACD3	
HACL1	128175	HACL1	
HADH	128235	HADH	
HAGH	128295	HAGH	
HAL	128355	HAL	
HAP1	128415	HAP1	
HAS3	128481	HAS3	
HAT1	128540	HAT1	
HAUS3	128598	HAUS3	
HAUS6	128663	HAUS6	
HBS1L	128725	HBS1L	
HCAR2	128787	HCAR2	
HCAR3	128847	HCAR3	
HCCS	128910	HCCS	
HCFC1R1	128968	HCFC1R1	
HCG15	129034	HCG15	
HCG18	129105	HCG18	
HCG22	129175	HCG22	
HCG4	129240	HCG4	
HCG4B	129306	HCG4B	
HCN3	129377	HCN3	
HCP5	129442	HCP5	
HDAC2	129505	HDAC2	
HDAC9	129566	HDAC9	
HDDC2	129633	HDDC2	
HDDC3	129695	HDDC3	
HDGFL2	129760	HDGFL2	
HDX	129824	HDX	
HEATR3	129890	HEATR3	
HEBP1	129955	HEBP1	
HEBP2	130016	HEBP2	
HECTD4	130078	HECTD4	
HELZ	130141	HELZ	
HELZ2	130203	HELZ2	
HEMK1	130266	HEMK1	
HERC2P11	130336	HERC2P11	
HERC2P3	130412	HERC2P3	
HERC2P9	130485	HERC2P9	
HERC3	130548	HERC3	
HERC5	130610	HERC5	
HERC6	130675	HERC6	
HES1	130737	HES1	
HES2	130797	HES2	
HES5	130857	HES5	
HES6	130920	HES6	
HESX1	130984	HESX1	
HEXA	131052	HEXA	
HEXA-AS1	131111	HEXA-AS1	
HEXB	131185	HEXB	
HEXD	131245	HEXD	
HEXIM2	131313	HEXIM2	
HGSNAT	131382	HGSNAT	
HHAT	131446	HHAT	
HHIPL1	131513	HHIPL1	
HHLA3	131583	HHLA3	
HIBADH	131645	HIBADH	
HIBCH	131709	HIBCH	
HINFP	131771	HINFP	
HINT3	131833	HINT3	
HIRA	131895	HIRA	
HIVEP1	131955	HIVEP1	
HIVEP2	132019	HIVEP2	
HJURP	132083	HJURP	
HK1	132152	HK1	
HK2	132210	HK2	
HKDC1	132268	HKDC1	
HLA-A	132335	HLA-A	
HLA-B	132396	HLA-B	
HLA-C	132456	HLA-C	
HLA-DOB	132518	HLA-DOB	
HLA-E	132593	HLA-E	
HLA-F	132654	HLA-F	
HLA-F-AS1	132718	HLA-F-AS1	
HLA-H	132791	HLA-H	
HLA-J	132853	HLA-J	
HLA-L	132921	HLA-L	
HLA-V	132987	HLA-V	
HLF	133051	HLF	
HMBS	133115	HMBS	
HMCN1	133175	HMCN1	
HMGA2	133241	HMGA2	
HMGB1	133303	HMGB1	
HMGCL	133362	HMGCL	
HMGCR	133423	HMGCR	
HMGCS1	133485	HMGCS1	
HMGN1	133549	HMGN1	
HMGN2	133611	HMGN2	
HMGN3-AS1	133672	HMGN3-AS1	
HMGN4	133749	HMGN4	
HMGXB3	133809	HMGXB3	
HMOX1	133873	HMOX1	
HMOX2	133935	HMOX2	
HNRNPA1P33	133996	HNRNPA1P33	
HNRNPAB	134070	HNRNPAB	
HNRNPF	134135	HNRNPF	
HNRNPH2	134199	HNRNPH2	
HNRNPLL	134265	HNRNPLL	
HOMER2	134331	HOMER2	
HOPX	134395	HOPX	
HOTAIR	134460	HOTAIR	
HOXA-AS2	134528	HOXA-AS2	
HOXA-AS3	134600	HOXA-AS3	
HOXA1	134677	HOXA1	
HOXA10	134738	HOXA10	
HOXA4	134809	HOXA4	
HOXA5	134877	HOXA5	
HOXA6	134943	HOXA6	
HOXB7	135010	HOXB7	
HOXC-AS1	135078	HOXC-AS1	
HOXC-AS3	135151	HOXC-AS3	
HOXC10	135222	HOXC10	
HOXC11	135286	HOXC11	
HOXC12	135356	HOXC12	
HOXC13	135424	HOXC13	
HOXC13-AS	135488	HOXC13-AS	
HOXC6	135555	HOXC6	
HOXC9	135622	HOXC9	
HOXD10	135688	HOXD10	
HOXD11	135754	HOXD11	
HP1BP3	135825	HP1BP3	
HPDL	135888	HPDL	
HPF1	135954	HPF1	
HPGD	136014	HPGD	
HPRT1	136073	HPRT1	
HPS1	136138	HPS1	
HPS3	136195	HPS3	
HPS5	136256	HPS5	
HPSE	136315	HPSE	
HPX	136374	HPX	
HRK	136440	HRK	
HRNR	136503	HRNR	
HS3ST6	136567	HS3ST6	
HS6ST2	136633	HS6ST2	
HSBP1	136698	HSBP1	
HSD11B2	136760	HSD11B2	
HSD17B3	136831	HSD17B3	
HSD17B4	136905	HSD17B4	
HSDL1	136971	HSDL1	
HSDL2	137032	HSDL2	
HSF1	137094	HSF1	
HSF2BP	137154	HSF2BP	
HSFX1	137226	HSFX1	
HSP90AA1	137294	HSP90AA1	
HSPA14	137362	HSPA14	
HSPA5	137423	HSPA5	
HSPB1	137485	HSPB1	
HSPB8	137547	HSPB8	
HSPG2	137609	HSPG2	
HTR1D	137671	HTR1D	
HTR7P1	137740	HTR7P1	
HTRA1	137807	HTRA1	
HTRA2	137868	HTRA2	
HYAL1	137927	HYAL1	
HYLS1	137991	HYLS1	
HYOU1	138061	HYOU1	
ICAM3	138123	ICAM3	
ICE1	138193	ICE1	
ICE2	138253	ICE2	
ICMT	138314	ICMT	
ICOSLG	138373	ICOSLG	
ID1	138440	ID1	
ID2-AS1	138498	ID2-AS1	
IDE	138567	IDE	
IDH1	138625	IDH1	
IDH3G	138685	IDH3G	
IDNK	138745	IDNK	
IDS	138810	IDS	
IDUA	138868	IDUA	
IER3IP1	138930	IER3IP1	
IFFO2	138994	IFFO2	
IFI27L1	139056	IFI27L1	
IFI27L2	139122	IFI27L2	
IFIH1	139187	IFIH1	
IFIT2	139249	IFIT2	
IFIT5	139315	IFIT5	
IFITM10	139377	IFITM10	
IFNAR1	139443	IFNAR1	
IFNK	139507	IFNK	
IFT20	139570	IFT20	
IFT22	139632	IFT22	
IFT43	139702	IFT43	
IFT46	139763	IFT46	
IFT52	139823	IFT52	
IGF1R	139883	IGF1R	
IGF2BP2	139945	IGF2BP2	
IGF2R	140011	IGF2R	
IGFBP2	140071	IGFBP2	
IGFBP4	140134	IGFBP4	
IGFBP7	140197	IGFBP7	
IGFL1	140261	IGFL1	
IGFL2	140323	IGFL2	
IGFL2-AS1	140385	IGFL2-AS1	
IGFL3	140454	IGFL3	
IGSF11	140518	IGSF11	
IKBKB	140593	IKBKB	
IKZF2	140655	IKZF2	
IL10RB	140717	IL10RB	
IL10RB-DT	140780	IL10RB-DT	
IL12RB2	140857	IL12RB2	
IL13RA1	140931	IL13RA1	
IL13RA2	140997	IL13RA2	
IL15	141071	IL15	
IL15RA	141134	IL15RA	
IL17RD	141201	IL17RD	
IL18	141270	IL18	
IL18BP	141330	IL18BP	
IL1A	141402	IL1A	
IL1B	141462	IL1B	
IL1F10	141522	IL1F10	
IL1RL2	141589	IL1RL2	
IL1RN	141655	IL1RN	
IL20RB	141717	IL20RB	
IL22RA1	141781	IL22RA1	
IL27RA	141847	IL27RA	
IL2RB	141919	IL2RB	
IL33	141983	IL33	
IL36B	142052	IL36B	
IL36G	142116	IL36G	
IL36RN	142181	IL36RN	
IL37	142245	IL37	
IL6R	142307	IL6R	
IL6ST	142367	IL6ST	
ILDR1	142429	ILDR1	
ILF2	142494	ILF2	
ILF3-DT	142554	ILF3-DT	
IMMP2L	142622	IMMP2L	
IMPA2	142697	IMPA2	
IMPAD1	142757	IMPAD1	
IMPDH1	142821	IMPDH1	
INA	142887	INA	
INAFM2	142950	INAFM2	
INCA1	143014	INCA1	
INF2	143080	INF2	
ING1	143140	ING1	
INHBA	143206	INHBA	
INKA1	143270	INKA1	
INKA2	143336	INKA2	
INO80B-WBP1	143397	INO80B-WBP1	
INO80C	143470	INO80C	
INPP4B	143533	INPP4B	
INPP5F	143597	INPP5F	
INPP5J	143658	INPP5J	
INPP5K	143730	INPP5K	
INPPL1	143794	INPPL1	
INSIG1	143858	INSIG1	
INSIG2	143923	INSIG2	
INSYN1	143986	INSYN1	
INSYN2B	144052	INSYN2B	
INTS11	144126	INTS11	
INTS2	144189	INTS2	
INTS3	144254	INTS3	
INTS6-AS1	144315	INTS6-AS1	
INTS6L	144390	INTS6L	
INTS7	144456	INTS7	
IP6K1	144520	IP6K1	
IPCEF1	144582	IPCEF1	
IPMK	144652	IPMK	
IPPK	144714	IPPK	
IQCA1	144773	IQCA1	
IQCB1	144841	IQCB1	
IQCD	144902	IQCD	
IQCE	144967	IQCE	
IQCG	145029	IQCG	
IQCH	145093	IQCH	
IQCK	145159	IQCK	
IQGAP3	145221	IQGAP3	
IQSEC1	145288	IQSEC1	
IRAIN	145357	IRAIN	
IRAK2	145427	IRAK2	
IRF1	145490	IRF1	
IRF1-AS1	145550	IRF1-AS1	
IRF2	145623	IRF2	
IRF2BPL	145683	IRF2BPL	
IRF3	145749	IRF3	
IRS2	145809	IRS2	
IRX2	145871	IRX2	
IRX3	145930	IRX3	
IRX4	145994	IRX4	
IRX5	146059	IRX5	
ISCU	146119	ISCU	
ISG15	146177	ISG15	
ISG20	146238	ISG20	
ISL1	146301	ISL1	
ISM1	146369	ISM1	
IST1	146438	IST1	
ISY1	146497	ISY1	
ISY1-RAB43	146556	ISY1-RAB43	
ITCH	146628	ITCH	
ITFG1	146688	ITFG1	
ITGA5	146749	ITGA5	
ITGA7	146811	ITGA7	
ITGAV	146879	ITGAV	
ITGB1	146941	ITGB1	
ITGB2	147003	ITGB2	
ITGB3BP	147072	ITGB3BP	
ITGB6	147137	ITGB6	
ITLN2	147199	ITLN2	
ITM2B	147267	ITM2B	
ITPR2	147327	ITPR2	
ITPRIPL1	147397	ITPRIPL1	
ITPRIPL2	147470	ITPRIPL2	
ITSN1	147541	ITSN1	
IVL	147606	IVL	
IZUMO4	147664	IZUMO4	
JADE3	147736	JADE3	
JAGN1	147799	JAGN1	
JAK1	147860	JAK1	
JARID2-AS1	147918	JARID2-AS1	
JAZF1	147996	JAZF1	
JDP2	148065	JDP2	
JKAMP	148132	JKAMP	
JMJD1C	148194	JMJD1C	
JOSD1	148258	JOSD1	
JPT2	148320	JPT2	
JRK	148377	JRK	
JTB	148438	JTB	
JUP	148492	JUP	
KALRN	148546	KALRN	
KANK1	148615	KANK1	
KANK3	148675	KANK3	
KANK4	148744	KANK4	
KANSL1	148809	KANSL1	
KANSL1-AS1	148873	KANSL1-AS1	
KANSL1L	148948	KANSL1L	
KAT14	149020	KAT14	
KAT8	149081	KAT8	
KBTBD2	149141	KBTBD2	
KBTBD6	149204	KBTBD6	
KCNB1	149274	KCNB1	
KCND1	149342	KCND1	
KCNJ14	149410	KCNJ14	
KCNJ2-AS1	149480	KCNJ2-AS1	
KCNK1	149556	KCNK1	
KCNK4-TEX40	149618	KCNK4-TEX40	
KCNK7	149698	KCNK7	
KCNN4	149764	KCNN4	
KCNQ1OT1	149829	KCNQ1OT1	
KCNS1	149903	KCNS1	
KCTD11	149968	KCTD11	
KCTD13	150031	KCTD13	
KCTD15	150097	KCTD15	
KCTD17	150164	KCTD17	
KCTD3	150229	KCTD3	
KCTD7	150291	KCTD7	
KDF1	150360	KDF1	
KDM1A	150420	KDM1A	
KDM4B	150481	KDM4B	
KDM4D	150543	KDM4D	
KDM5A	150614	KDM5A	
KDM6A	150674	KDM6A	
KDM8	150736	KDM8	
KDSR	150804	KDSR	
KHNYN	150862	KHNYN	
KHSRP	150924	KHSRP	
KIAA0040	150982	KIAA0040	
KIAA0232	151054	KIAA0232	
KIAA0319L	151121	KIAA0319L	
KIAA0556	151191	KIAA0556	
KIAA0753	151259	KIAA0753	
KIAA0754	151326	KIAA0754	
KIAA0825	151398	KIAA0825	
KIAA0930	151473	KIAA0930	
KIAA1107	151541	KIAA1107	
KIAA1143	151616	KIAA1143	
KIAA1211L	151682	KIAA1211L	
KIAA1217	151754	KIAA1217	
KIAA1324	151819	KIAA1324	
KIAA1656	151896	KIAA1656	
KIAA2013	151974	KIAA2013	
KIDINS220	152040	KIDINS220	
KIF14	152110	KIF14	
KIF1C-AS1	152177	KIF1C-AS1	
KIF20A	152258	KIF20A	
KIF23	152326	KIF23	
KIF26B	152392	KIF26B	
KIF27	152463	KIF27	
KIF2A	152530	KIF2A	
KIF3B	152590	KIF3B	
KIF4A	152652	KIF4A	
KIF7	152721	KIF7	
KIF9	152788	KIF9	
KIF9-AS1	152855	KIF9-AS1	
KIFAP3	152929	KIFAP3	
KIFC1	152993	KIFC1	
KIFC3	153059	KIFC3	
KIN	153120	KIN	
KIRREL1	153181	KIRREL1	
KITLG	153248	KITLG	
KLB	153309	KLB	
KLC2	153373	KLC2	
KLC3	153431	KLC3	
KLC4	153490	KLC4	
KLF11	153550	KLF11	
KLF3-AS1	153611	KLF3-AS1	
KLF9	153685	KLF9	
KLHDC2	153749	KLHDC2	
KLHDC8B	153811	KLHDC8B	
KLHDC9	153876	KLHDC9	
KLHL15	153945	KLHL15	
KLHL18	154013	KLHL18	
KLHL2	154074	KLHL2	
KLHL20	154136	KLHL20	
KLHL21	154200	KLHL21	
KLHL22	154263	KLHL22	
KLHL24	154327	KLHL24	
KLHL26	154390	KLHL26	
KLK1	154461	KLK1	
KLK10	154524	KLK10	
KLK11	154586	KLK11	
KLK12	154647	KLK12	
KLK14	154710	KLK14	
KLK4	154775	KLK4	
KLK9	154836	KLK9	
KLLN	154896	KLLN	
KLRA1P	154957	KLRA1P	
KLRD1	155030	KLRD1	
KLRG2	155097	KLRG2	
KMO	155166	KMO	
KMT2C	155228	KMT2C	
KMT2E	155287	KMT2E	
KNL1	155349	KNL1	
KNOP1	155417	KNOP1	
KNTC1	155480	KNTC1	
KPNA4	155548	KPNA4	
KPNA6	155608	KPNA6	
KPNA7	155669	KPNA7	
KPRP	155735	KPRP	
KREMEN1	155798	KREMEN1	
KRR1	155871	KRR1	
KRT1	155930	KRT1	
KRT10	155992	KRT10	
KRT13	156053	KRT13	
KRT14	156114	KRT14	
KRT15	156176	KRT15	
KRT16	156238	KRT16	
KRT16P1	156299	KRT16P1	
KRT16P2	156368	KRT16P2	
KRT16P3	156438	KRT16P3	
KRT17	156507	KRT17	
KRT17P1	156569	KRT17P1	
KRT18	156637	KRT18	
KRT19	156698	KRT19	
KRT2	156760	KRT2	
KRT23	156821	KRT23	
KRT4	156883	KRT4	
KRT5	156939	KRT5	
KRT6A	156998	KRT6A	
KRT6B	157060	KRT6B	
KRT6C	157121	KRT6C	
KRT7	157183	KRT7	
KRT7-AS	157243	KRT7-AS	
KRT75	157314	KRT75	
KRT77	157379	KRT77	
KRT78	157443	KRT78	
KRT79	157505	KRT79	
KRT8	157570	KRT8	
KRT80	157630	KRT80	
KRTAP19-1	157690	KRTAP19-1	
KRTAP5-AS1	157763	KRTAP5-AS1	
KRTCAP2	157840	KRTCAP2	
KRTDAP	157906	KRTDAP	
KXD1	157970	KXD1	
KYAT1	158028	KYAT1	
KYNU	158095	KYNU	
L1TD1	158164	L1TD1	
L3MBTL2	158230	L3MBTL2	
L3MBTL2-AS1	158295	L3MBTL2-AS1	
L3MBTL3	158374	L3MBTL3	
L3MBTL4	158441	L3MBTL4	
LACC1	158511	LACC1	
LACTB2	158570	LACTB2	
LAD1	158632	LAD1	
LAMA2	158690	LAMA2	
LAMB1	158757	LAMB1	
LAMB3	158820	LAMB3	
LAMB4	158881	LAMB4	
LAMC1	158948	LAMC1	
LAMP1	159010	LAMP1	
LAMP2	159072	LAMP2	
LAMP3	159134	LAMP3	
LAMTOR2	159202	LAMTOR2	
LAMTOR3	159267	LAMTOR3	
LARGE2	159331	LARGE2	
LARP4	159398	LARP4	
LARS2	159459	LARS2	
LAS1L	159520	LAS1L	
LASP1	159582	LASP1	
LATS1	159643	LATS1	
LATS2	159705	LATS2	
LBHD1	159767	LBHD1	
LBR	159832	LBR	
LCA5	159890	LCA5	
LCAL1	159955	LCAL1	
LCE1A	160018	LCE1A	
LCE1B	160081	LCE1B	
LCE1C	160143	LCE1C	
LCE1D	160209	LCE1D	
LCE1E	160273	LCE1E	
LCE1F	160341	LCE1F	
LCE2A	160408	LCE2A	
LCE2B	160474	LCE2B	
LCE2D	160540	LCE2D	
LCE3C	160605	LCE3C	
LCE3D	160670	LCE3D	
LCE3E	160729	LCE3E	
LCE5A	160791	LCE5A	
LCE6A	160856	LCE6A	
LCN2	160921	LCN2	
LCOR	160980	LCOR	
LDB3	161042	LDB3	
LDC1P	161110	LDC1P	
LDHB	161179	LDHB	
LDLR	161238	LDLR	
LDLRAD1	161298	LDLRAD1	
LDLRAD3	161368	LDLRAD3	
LDLRAP1	161439	LDLRAP1	
LEKR1	161504	LEKR1	
LEMD1	161574	LEMD1	
LENG8	161640	LENG8	
LENG8-AS1	161702	LENG8-AS1	
LEPROT	161778	LEPROT	
LETMD1	161840	LETMD1	
LFNG	161904	LFNG	
LGALS3	161963	LGALS3	
LGALS3BP	162026	LGALS3BP	
LGALS7	162094	LGALS7	
LGALS7B	162157	LGALS7B	
LGALS9	162223	LGALS9	
LGALSL	162286	LGALSL	
LGI3	162350	LGI3	
LGI4	162416	LGI4	
LGMN	162479	LGMN	
LHFPL2	162539	LHFPL2	
LHPP	162603	LHPP	
LIAS	162663	LIAS	
LIG1	162725	LIG1	
LIG4	162788	LIG4	
LIMCH1	162848	LIMCH1	
LIN37	162913	LIN37	
LIN52	162973	LIN52	
LIN7B	163042	LIN7B	
LIN7C	163108	LIN7C	
LINC00184	163170	LINC00184	
LINC00205	163247	LINC00205	
LINC00222	163319	LINC00222	
LINC002481	163398	LINC002481	
LINC00265	163479	LINC00265	
LINC00294	163556	LINC00294	
LINC00319	163626	LINC00319	
LINC00342	163699	LINC00342	
LINC00365	163772	LINC00365	
LINC00449	163849	LINC00449	
LINC00467	163925	LINC00467	
LINC00476	163999	LINC00476	
LINC00479	164077	LINC00479	
LINC00504	164149	LINC00504	
LINC00511	164230	LINC00511	
LINC00513	164308	LINC00513	
LINC00519	164381	LINC00519	
LINC00578	164457	LINC00578	
LINC00589	164531	LINC00589	
LINC00630	164604	LINC00630	
LINC00638	164681	LINC00638	
LINC00663	164756	LINC00663	
LINC00672	164829	LINC00672	
LINC00680	164901	LINC00680	
LINC00857	164978	LINC00857	
LINC00863	165052	LINC00863	
LINC00865	165126	LINC00865	
LINC00880	165200	LINC00880	
LINC00886	165278	LINC00886	
LINC00887	165351	LINC00887	
LINC00893	165424	LINC00893	
LINC00894	165499	LINC00894	
LINC00899	165572	LINC00899	
LINC00909	165646	LINC00909	
LINC00942	165721	LINC00942	
LINC01000	165797	LINC01000	
LINC01006	165869	LINC01006	
LINC01089	165948	LINC01089	
LINC01094	166018	LINC01094	
LINC01128	166090	LINC01128	
LINC01132	166166	LINC01132	
LINC01133	166239	LINC01133	
LINC01134	166313	LINC01134	
LINC01135	166388	LINC01135	
LINC01136	166464	LINC01136	
LINC01137	166540	LINC01137	
LINC01152	166612	LINC01152	
LINC01160	166687	LINC01160	
LINC01181	166763	LINC01181	
LINC01186	166836	LINC01186	
LINC01206	166913	LINC01206	
LINC01214	166988	LINC01214	
LINC01224	167061	LINC01224	
LINC01232	167140	LINC01232	
LINC01251	167216	LINC01251	
LINC01277	167289	LINC01277	
LINC01279	167365	LINC01279	
LINC01303	167443	LINC01303	
LINC01322	167518	LINC01322	
LINC01376	167590	LINC01376	
LINC01405	167665	LINC01405	
LINC01415	167738	LINC01415	
LINC01451	167814	LINC01451	
LINC01465	167886	LINC01465	
LINC01503	167962	LINC01503	
LINC01521	168031	LINC01521	
LINC01530	168107	LINC01530	
LINC01547	168183	LINC01547	
LINC01559	168261	LINC01559	
LINC01560	168335	LINC01560	
LINC01572	168413	LINC01572	
LINC01588	168489	LINC01588	
LINC01599	168562	LINC01599	
LINC01607	168638	LINC01607	
LINC01625	168716	LINC01625	
LINC01679	168792	LINC01679	
LINC01715	168865	LINC01715	
LINC01732	168943	LINC01732	
LINC01770	169014	LINC01770	
LINC01772	169090	LINC01772	
LINC01792	169167	LINC01792	
LINC01876	169240	LINC01876	
LINC01881	169316	LINC01881	
LINC01907	169391	LINC01907	
LINC01909	169466	LINC01909	
LINC01910	169546	LINC01910	
LINC02014	169622	LINC02014	
LINC02021	169700	LINC02021	
LINC02029	169776	LINC02029	
LINC02159	169852	LINC02159	
LINC02210	169925	LINC02210	
LINC02246	169993	LINC02246	
LINC02298	170064	LINC02298	
LINC02408	170138	LINC02408	
LINC02532	170214	LINC02532	
