ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
FCER2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.2315092108670465	5.2315092108670465	5.2315092108670465	5.275007047499869	4.75283771882517	0.362271845294833	4.75283771882517	6	0.220963172804533	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.43	4.43	4.43	4.43	4.50	4.50	4.50	4.50	4.75	4.79	4.79	4.79	4.95	4.95	4.95	4.95	5.01	5.01	5.01	5.01	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.28	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.937677053824363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4	11.492529201180394	11.492529201180394	11.492529201180394	11.492529201180394	14.7459332002558	14.7459332002558	14.7459332002558	14.981498605986724	13.1549830752209	1.16341292537056	12.9739524245779	7	0.1671388101983	11.49	11.49	11.49	11.49	11.49	11.70	11.70	11.70	11.70	11.70	11.92	11.92	11.92	11.92	11.92	12.11	12.11	12.11	12.11	12.11	12.97	13.29	13.29	13.29	13.77	13.77	13.77	13.77	13.77	13.77	13.84	13.84	13.84	13.84	14.03	14.03	14.03	14.75	14.75	14.75	14.98	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	2	1	1	0	0	1	1	0	0	0	0	0
MAP2K1	9.436898892964162	9.436898892964162	9.436898892964162	9.436898892964162	10.209380254230458	10.209380254230458	10.209380254230458	10.362535639638898	9.88157430859528	0.291940947178415	9.88157430859528	6	0.560906515580737	9.44	9.44	9.44	9.44	9.46	9.46	9.46	9.46	9.53	9.53	9.53	9.53	9.72	9.72	9.72	9.72	9.80	9.80	9.80	9.80	9.88	9.97	9.97	9.97	10.00	10.00	10.00	10.00	10.05	10.05	10.05	10.05	10.19	10.19	10.19	10.19	10.21	10.21	10.21	10.21	10.36	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT5B	8.778569993529523	8.778569993529523	8.778569993529523	8.778569993529523	10.21962836672843	10.21962836672843	10.21962836672843	10.231137161082586	9.72377551724553	0.518959721440385	9.45167634166882	9	0.225212464589235	8.78	8.78	8.78	8.78	8.78	8.78	8.78	8.78	8.78	8.78	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	9.45	9.61	9.61	9.70	9.70	9.71	9.71	9.71	10.00	10.00	10.12	10.12	10.12	10.17	10.17	10.20	10.20	10.20	10.22	10.22	10.23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNB	5.915998851738901	5.915998851738901	5.915998851738901	5.915998851738901	8.270622378152966	8.270622378152966	8.270622378152966	8.401860817978353	7.16105565410141	0.800319030872091	7.28129061275658	5	0.335694050991501	5.92	5.92	5.92	5.92	6.11	6.11	6.11	6.51	6.51	6.51	6.67	6.67	6.67	6.67	6.81	6.81	6.81	6.94	6.94	6.94	7.28	7.47	7.47	7.47	7.47	7.72	7.72	7.72	7.72	7.72	8.15	8.15	8.15	8.15	8.15	8.27	8.27	8.27	8.27	8.27	8.40	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	7.382753701200045	7.382753701200045	7.382753701200045	8.278356528010724	6.04133969861066	1.0339131756016	6.75702586500855	2	0.847025495750708	4.32	4.32	4.32	4.64	4.64	5.28	5.28	5.74	5.74	5.83	5.83	5.83	5.93	5.93	6.04	6.04	6.23	6.23	6.30	6.30	6.76	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	7.38	8.28	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP4	8.257010618206024	8.257010618206024	8.257010618206024	8.257010618206024	9.05368156629465	9.05368156629465	9.05368156629465	9.185123207360554	8.74893567612832	0.266789214175596	8.67088176188665	8	0.696883852691218	8.26	8.26	8.26	8.26	8.26	8.26	8.26	8.42	8.42	8.42	8.42	8.42	8.42	8.42	8.49	8.49	8.49	8.49	8.49	8.49	8.67	8.72	8.72	8.73	8.73	8.73	8.76	8.76	8.76	8.81	8.81	8.81	8.93	8.93	8.93	9.05	9.05	9.05	9.05	9.05	9.19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT3	9.89730094003721	9.89730094003721	9.89730094003721	9.89730094003721	10.923988507280226	10.923988507280226	10.923988507280226	11.106746128184433	10.4648536320283	0.345949644933335	10.2953704217152	9	0.594900849858357	9.90	9.90	9.90	9.90	9.90	9.90	9.90	9.90	9.90	9.90	9.94	9.94	9.94	9.94	9.94	9.94	9.94	9.94	9.94	9.94	10.30	10.48	10.48	10.52	10.52	10.52	10.52	10.52	10.53	10.53	10.54	10.54	10.54	10.54	10.54	10.54	10.54	10.54	10.92	10.92	11.11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL10A1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.646738698307846	4.3489956451724	0.0897729082896176	4.4843333965976	1	0.939093484419263	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.48	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	4.65	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FZD4	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.495695162624069	4.33640868386542	0.0480266803837058	4.40881162875572	1	0.940509915014164	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.41	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	4.50	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC_00096.1	3.5849625007211565	3.5849625007211565	3.5849625007211565	3.5849625007211565	4.807354922057604	4.807354922057604	4.807354922057604	5.044394119358453	4.37459309610349	0.413644149167327	4.37459309610349	6	0.577903682719547	3.58	3.58	3.58	3.58	3.81	3.81	3.81	3.81	4.00	4.00	4.00	4.00	4.25	4.25	4.25	4.25	4.25	4.25	4.25	4.25	4.37	4.52	4.52	4.52	4.58	4.58	4.58	4.58	4.64	4.64	4.64	4.64	4.75	4.75	4.75	4.75	4.81	4.81	4.81	4.81	5.04	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFA7	8.322108420497358	8.322108420497358	8.322108420497358	8.322108420497358	8.857825523923058	8.857825523923058	8.857825523923058	9.184949706715464	8.65748269443822	0.219019303493985	8.75844015546391	3	0.820113314447592	8.32	8.32	8.32	8.39	8.39	8.48	8.48	8.48	8.57	8.57	8.62	8.62	8.62	8.62	8.62	8.67	8.67	8.67	8.67	8.67	8.76	8.84	8.84	8.84	8.84	8.84	8.84	8.84	8.84	8.84	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	8.86	9.18	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR3	7.012233435894742	7.012233435894742	7.012233435894742	7.012233435894742	9.934324829318372	9.934324829318372	9.934324829318372	10.909810598847375	8.79860566500057	1.04086981046859	8.93832291385762	5	0.825779036827195	7.01	7.01	7.01	7.01	7.27	7.27	7.27	8.26	8.26	8.26	8.32	8.32	8.32	8.32	8.43	8.43	8.43	8.54	8.54	8.54	8.94	9.09	9.09	9.09	9.09	9.40	9.40	9.40	9.40	9.40	9.55	9.55	9.55	9.55	9.55	9.93	9.93	9.93	9.93	9.93	10.91	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP13	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.941926345609065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN14	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.943342776203966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF148	9.172527518700003	9.172527518700003	9.172527518700003	9.172527518700003	9.629902992000886	9.629902992000886	9.629902992000886	9.68943894979436	9.38487444390317	0.160107419928507	9.38487444390317	6	0.45042492917847	9.17	9.17	9.17	9.17	9.22	9.22	9.22	9.22	9.22	9.22	9.22	9.22	9.27	9.27	9.27	9.27	9.28	9.28	9.28	9.28	9.38	9.43	9.43	9.43	9.44	9.44	9.44	9.44	9.46	9.46	9.46	9.46	9.50	9.50	9.50	9.50	9.63	9.63	9.63	9.63	9.69	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD40LG	5.705701496845794	5.705701496845794	5.705701496845794	5.705701496845794	8.141136422688756	8.141136422688756	8.141136422688756	8.749199030060948	6.86763846455748	0.889172498593993	6.74333935677779	7	0.69971671388102	5.71	5.71	5.71	5.71	5.71	5.86	5.86	5.86	5.86	5.86	6.09	6.09	6.09	6.09	6.09	6.12	6.12	6.12	6.12	6.12	6.74	6.91	6.91	6.91	7.01	7.01	7.01	7.17	7.17	7.17	7.20	7.20	7.20	7.20	7.26	7.26	7.26	8.14	8.14	8.14	8.75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH13	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.490570130446201	4.490570130446201	4.490570130446201	4.971313624068879	4.39009705861573	0.18128651592582	4.65428640654898	1	0.0354107648725212	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.65	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT10	7.688530077406879	7.688530077406879	7.688530077406879	7.688530077406879	8.196872568075241	8.196872568075241	8.196872568075241	8.230020435705635	8.00721584740802	0.156729002179148	7.98571810195034	7	0.769121813031161	7.69	7.69	7.69	7.69	7.69	7.80	7.80	7.80	7.80	7.80	7.89	7.89	7.89	7.89	7.89	7.94	7.94	7.94	7.94	7.94	7.99	8.02	8.02	8.02	8.03	8.03	8.03	8.04	8.04	8.04	8.09	8.09	8.09	8.09	8.19	8.19	8.19	8.20	8.20	8.20	8.23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GATA1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.944759206798867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QA	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.946175637393768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GATA6	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.683134985126093	4.35202866907392	0.0998323105511152	4.50253154000673	1	0.947592067988669	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.50	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	4.68	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGS2	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.527633387290931	6.527633387290931	6.527633387290931	7.804260115634738	5.31711390654706	1.06393655429234	5.83919033148469	3	0.586402266288952	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.59	4.59	4.59	4.79	4.79	5.30	5.30	5.30	5.54	5.54	5.84	6.32	6.32	6.32	6.32	6.32	6.32	6.32	6.32	6.32	6.53	6.53	6.53	6.53	6.53	6.53	6.53	6.53	6.53	6.53	7.80	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C5AR1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.8581053600292385	6.8581053600292385	6.8581053600292385	7.259837400589506	5.41372883185073	0.89582076555175	5.87621143551474	3	0.30028328611898	4.32	4.32	4.32	4.32	4.32	4.80	4.80	4.80	4.85	4.85	5.01	5.01	5.01	5.12	5.12	5.22	5.22	5.22	5.38	5.38	5.88	6.29	6.29	6.29	6.29	6.29	6.29	6.29	6.29	6.29	6.86	6.86	6.86	6.86	6.86	6.86	6.86	6.86	6.86	6.86	7.26	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
