ProbeID	Ptr	Name	Description
ENSG00000231927	8350595	AC093734.1	ENST00000416100.1
ENSG00000257286	8350821	AC089999.1	ENST00000552525.1
ENSG00000257378	8350891	AC025154.1	ENST00000552806.1
ENSG00000231407	8350994	AL354732.1	ENST00000456083.5
ENSG00000243613	8351227	AL513523.4	ENST00000453778.1
ENSG00000230899	8351297	MAGEA8-AS1	ENST00000427671.1
ENSG00000262999	8351367	AC099489.3	ENST00000572950.1
ENSG00000269600	8351637	AC016629.2	ENST00000596029.1
ENSG00000236017	8351882	ASMTL-AS1	ENST00000443929.6
ENSG00000224595	8352130	AC073626.1	ENST00000415146.1
ENSG00000196810	8352200	CTBP1-DT	ENST00000507044.1
ENSG00000247372	8352452	AC008897.2	ENST00000501886.2
ENSG00000251309	8352522	AP002075.1	ENST00000505091.1
ENSG00000273445	8352592	AC133644.2	ENST00000608142.1
ENSG00000255629	8352848	AC025576.1	ENST00000536455.1
ENSG00000268842	8353083	AC092070.1	ENST00000600257.1
ENSG00000268845	8353153	AC025278.1	ENST00000593558.1
ENSG00000229951	8353223	FLJ31356	ENST00000427929.5
ENSG00000253982	8353490	AC100810.1	ENST00000518822.1
ENSG00000226445	8353740	BX322234.1	ENST00000444188.1
ENSG00000254389	8353969	RHPN1-AS1	ENST00000518049.1
ENSG00000234715	8354231	AC005064.1	ENST00000422488.1
ENSG00000227562	8354385	AC074257.1	ENST00000446340.1
ENSG00000266717	8354455	AC134407.1	ENST00000577385.1
ENSG00000259283	8354623	AC109462.1	ENST00000558730.2
ENSG00000248572	8354693	EGFLAM-AS2	ENST00000512603.5
ENSG00000232086	8354763	AL159990.2	ENST00000436491.1
ENSG00000272269	8354849	AL138724.1	ENST00000606771.1
ENSG00000272172	8355093	AC138696.2	ENST00000607376.1
ENSG00000226746	8355342	SMCR5	ENST00000543475.1
ENSG00000236671	8355505	PRKG1-AS1	ENST00000452247.6
ENSG00000277619	8355767	AC008406.3	ENST00000620001.1
ENSG00000266149	8355871	AP001094.3	ENST00000580491.1
ENSG00000260519	8355958	AC096734.2	ENST00000562054.1
ENSG00000251867	8356060	AC009812.1	ENST00000605948.2
ENSG00000259514	8356318	AC027243.1	ENST00000559539.1
ENSG00000269889	8356388	AC078802.1	ENST00000602879.1
ENSG00000228293	8356633	AL049712.1	ENST00000418739.1
ENSG00000255252	8356720	AL078612.1	ENST00000533009.1
ENSG00000261054	8356790	AC036108.2	ENST00000566974.1
ENSG00000281157	8356893	ARHGEF26-AS1	ENST00000630099.2
ENSG00000253629	8357093	AP000426.1	ENST00000518749.1
ENSG00000232807	8357179	AL137186.2	ENST00000397264.4
ENSG00000249623	8357438	AC079858.1	ENST00000507842.1
ENSG00000276863	8357508	AC124319.3	ENST00000616832.1
ENSG00000261235	8357705	AC092142.1	ENST00000561826.1
ENSG00000249609	8357936	AC080188.1	ENST00000508985.1
ENSG00000227354	8358022	RBM26-AS1	ENST00000456602.5
ENSG00000282538	8358274	AC105219.4	ENST00000631932.1
ENSG00000235897	8358360	TM4SF19-AS1	ENST00000420226.1
ENSG00000225497	8358620	KCNMA1-AS2	ENST00000428936.5
ENSG00000224985	8358690	AL590714.1	ENST00000420498.1
ENSG00000261602	8358776	AC092115.2	ENST00000562696.1
ENSG00000272189	8358910	AL024508.2	ENST00000607749.1
ENSG00000179743	8359171	FLJ37453	ENST00000317122.2
ENSG00000258749	8359421	AL110504.1	ENST00000557733.1
ENSG00000235024	8359656	AC097468.2	ENST00000429343.1
ENSG00000274124	8359774	AC074029.3	ENST00000618623.1
ENSG00000275552	8359906	AC243965.2	ENST00000612576.1
ENSG00000254568	8360127	AP003501.1	ENST00000524453.1
ENSG00000231607	8360214	DLEU2	ENST00000621282.4
ENSG00000259036	8360468	AL355102.5	ENST00000554769.1
ENSG00000273204	8360538	AC104506.1	ENST00000609247.1
ENSG00000231073	8360777	AL590133.1	ENST00000412838.1
ENSG00000267191	8360895	AC006213.3	ENST00000586247.1
ENSG00000234026	8361060	AL157834.2	ENST00000451737.1
ENSG00000227217	8361259	AL356276.1	ENST00000453692.1
ENSG00000230630	8361329	DNM3OS	ENST00000417354.3
ENSG00000257553	8361395	AC034102.4	ENST00000548595.1
ENSG00000257449	8361643	AC034102.3	ENST00000551846.1
ENSG00000226622	8361761	AC092155.1	ENST00000444672.5
ENSG00000255857	8361848	PXN-AS1	ENST00000542265.5
ENSG00000224614	8362092	TNK2-AS1	ENST00000458180.1
ENSG00000259238	8362309	AC092755.2	ENST00000560199.1
ENSG00000272854	8362537	AC004839.1	ENST00000610269.1
ENSG00000250602	8362724	AC093535.1	ENST00000648070.1
ENSG00000257653	8362979	AC117498.1	ENST00000548742.1
ENSG00000233519	8363186	AL590490.1	ENST00000455599.1
ENSG00000280666	8363288	AC106772.3	ENST00000626641.1
ENSG00000253574	8363472	AC021744.1	ENST00000518354.5
ENSG00000258837	8363542	AL133370.1	ENST00000554679.1
ENSG00000225884	8363723	AC098872.1	ENST00000413304.2
ENSG00000227857	8363793	AL358075.2	ENST00000452785.2
ENSG00000226957	8363942	AL358075.1	ENST00000450004.1
ENSG00000254340	8364029	AC022784.5	ENST00000520017.1
ENSG00000231764	8364247	DLX6-AS1	ENST00000430027.3
ENSG00000233589	8364480	AL138789.1	ENST00000425820.1
ENSG00000238272	8364731	AL139142.1	ENST00000431459.1
ENSG00000271976	8364817	AC012467.2	ENST00000607783.1
ENSG00000233461	8365072	AL445524.1	ENST00000416221.5
ENSG00000260273	8365322	AL359711.2	ENST00000563105.1
ENSG00000267131	8365582	AC005746.2	ENST00000585765.1
ENSG00000267280	8365652	TBX2-AS1	ENST00000592377.1
ENSG00000264569	8365736	AC137723.1	ENST00000584705.1
ENSG00000269934	8365967	AL353593.2	ENST00000602529.1
ENSG00000269890	8366087	AL353593.1	ENST00000602517.1
ENSG00000256512	8366340	AC009511.1	ENST00000543527.1
ENSG00000250938	8366410	AC108866.1	ENST00000503073.5
ENSG00000254733	8366574	AP001831.1	ENST00000524610.1
ENSG00000273064	8366676	AC017083.1	ENST00000608069.1
ENSG00000236591	8366939	AL357992.1	ENST00000433442.1
ENSG00000253121	8367009	AC120042.2	ENST00000521556.1
ENSG00000285719	8367145	AL356275.2	ENST00000648286.1
ENSG00000273176	8367266	AL008635.1	ENST00000609073.1
ENSG00000267234	8367521	AC092067.1	ENST00000592929.1
ENSG00000258101	8367686	AC010173.1	ENST00000549023.2
ENSG00000232907	8367905	DLGAP4-AS1	ENST00000439595.5
ENSG00000257270	8368167	AL928654.2	ENST00000552675.1
ENSG00000264791	8368411	AC004147.3	ENST00000577709.1
ENSG00000235902	8368481	AC108472.1	ENST00000447277.1
ENSG00000253406	8368551	AC012613.2	ENST00000523176.1
ENSG00000272918	8368826	AC005070.3	ENST00000607968.1
ENSG00000267028	8369094	TCF4-AS1	ENST00000587660.1
ENSG00000285555	8369162	AC005293.1	ENST00000648763.1
ENSG00000254703	8369283	SENCR	ENST00000526269.2
ENSG00000264558	8369365	AC015674.1	ENST00000578482.1
ENSG00000253348	8369600	AC008514.1	ENST00000521965.1
ENSG00000283480	8369781	AL512380.2	ENST00000637901.1
ENSG00000266958	8369851	AC005779.1	ENST00000591569.1
ENSG00000260021	8369985	AC098934.4	ENST00000564127.1
ENSG00000258172	8370119	AC073655.1	ENST00000550111.1
ENSG00000272686	8370221	AC006333.2	ENST00000607957.1
ENSG00000266901	8370473	AC068473.2	ENST00000587315.1
ENSG00000243410	8370543	PSMD6-AS1	ENST00000462717.1
ENSG00000255958	8370756	AC115676.1	ENST00000538416.1
ENSG00000268324	8370842	LRRC2-AS1	ENST00000599511.1
ENSG00000253939	8371011	AC007991.3	ENST00000517623.1
ENSG00000235455	8371240	IQCF5-AS1	ENST00000440723.1
ENSG00000237742	8371309	AL365259.1	ENST00000606334.5
ENSG00000235563	8371427	AL445183.2	ENST00000439621.1
ENSG00000282221	8371598	AC119427.1	ENST00000633182.1
ENSG00000272979	8371847	AC093388.1	ENST00000609166.1
ENSG00000235300	8371997	THRA1/BTR	ENST00000421610.2
ENSG00000253358	8372162	AC087439.1	ENST00000517920.1
ENSG00000254508	8372232	FBXO3-DT	ENST00000533046.5
ENSG00000267322	8372316	SNHG22	ENST00000615535.1
ENSG00000253893	8372561	FAM85B	ENST00000519726.2
ENSG00000269980	8372818	AC068768.2	ENST00000602352.1
ENSG00000237975	8373046	FLG-AS1	ENST00000593011.5
ENSG00000282951	8373304	AC008537.4	ENST00000595728.2
ENSG00000281232	8373530	AC108489.1	ENST00000627979.1
ENSG00000239377	8373600	AC073111.1	ENST00000497366.1
ENSG00000227908	8373764	FLJ31104	ENST00000500093.2
ENSG00000253980	8374032	AC010609.1	ENST00000519375.1
ENSG00000227398	8374102	KIF9-AS1	ENST00000429315.3
ENSG00000256196	8374359	AP003721.1	ENST00000543907.1
ENSG00000197099	8374575	AC068631.1	ENST00000630178.2
ENSG00000261976	8374832	AC091062.1	ENST00000572491.2
ENSG00000255959	8374902	AP000777.2	ENST00000539897.1
ENSG00000283647	8375035	AL512643.1	ENST00000635735.1
ENSG00000250407	8375121	AC008728.1	ENST00000512730.1
ENSG00000255337	8375353	AP001830.1	ENST00000528717.1
ENSG00000228620	8375608	Z97056.1	ENST00000433230.1
ENSG00000256195	8375742	AP002518.1	ENST00000534904.2
ENSG00000273108	8375976	AL121929.2	ENST00000609691.1
ENSG00000277050	8376224	AL122125.1	ENST00000616999.1
ENSG00000235361	8376452	AC016292.1	ENST00000438344.1
ENSG00000231255	8376554	AC005009.1	ENST00000423979.1
ENSG00000204758	8376656	AC008429.1	ENST00000520067.5
ENSG00000259458	8376919	MGC15885	ENST00000558940.1
ENSG00000259756	8377004	AC100839.1	ENST00000559589.1
ENSG00000245482	8377201	AC046130.1	ENST00000501954.2
ENSG00000263707	8377271	AC005277.1	ENST00000582915.1
ENSG00000232283	8377341	HSD17B3-AS1	ENST00000448857.1
ENSG00000224079	8377465	AC091729.1	ENST00000449721.1
ENSG00000226291	8377617	AC091729.2	ENST00000415656.1
ENSG00000257607	8377687	AC073957.2	ENST00000549241.1
ENSG00000261633	8377950	AC018552.3	ENST00000563251.1
ENSG00000224969	8378052	AL645608.1	ENST00000458555.1
ENSG00000272678	8378249	AC112503.1	ENST00000608436.1
ENSG00000273485	8378383	AL139339.2	ENST00000608063.1
ENSG00000278341	8378614	AC138028.6	ENST00000616106.1
ENSG00000277621	8378876	AC005277.2	ENST00000617898.1
ENSG00000233621	8378978	LINC01137	ENST00000424989.1
ENSG00000271916	8379227	AC012467.1	ENST00000607740.1
ENSG00000232480	8379372	TGFB2-AS1	ENST00000414452.1
ENSG00000254682	8379488	AP002387.1	ENST00000529369.1
ENSG00000236045	8379737	AL031283.3	ENST00000439788.1
ENSG00000234070	8379856	SPATA17-AS1	ENST00000415765.1
ENSG00000224730	8379943	LILRB1-AS1	ENST00000456337.1
ENSG00000257999	8380013	AC016257.1	ENST00000550088.1
ENSG00000232878	8380100	DPYD-AS1	ENST00000422980.1
ENSG00000276488	8380316	AC008735.4	ENST00000614815.1
ENSG00000272170	8380577	AL355385.1	ENST00000606123.1
ENSG00000283769	8380833	CR392000.2	ENST00000640235.1
ENSG00000260879	8380986	AL359258.2	ENST00000564063.1
ENSG00000282313	8381248	AC239618.1	ENST00000633539.1
ENSG00000265489	8381318	AC005358.2	ENST00000584772.1
ENSG00000230894	8381488	AL133284.1	ENST00000423715.1
ENSG00000267519	8381745	AC020916.1	ENST00000587762.2
ENSG00000262136	8382005	AC092115.3	ENST00000575838.1
ENSG00000231612	8382215	AC104462.1	ENST00000414565.1
ENSG00000230385	8382301	AC012507.1	ENST00000454890.1
ENSG00000237324	8382371	AC093158.1	ENST00000415549.2
ENSG00000261286	8382555	ATP2C2-AS1	ENST00000565700.1
ENSG00000235419	8382812	AC010149.1	ENST00000455357.5
ENSG00000237919	8382914	AL158840.1	ENST00000414132.5
ENSG00000203739	8382984	AL645568.1	ENST00000367716.3
ENSG00000250091	8383236	DNAH10OS	ENST00000514254.3
ENSG00000177699	8383502	AC011944.1	ENST00000316148.4
ENSG00000247131	8383672	AC025263.1	ENST00000501387.5
ENSG00000276718	8383839	AC005840.4	ENST00000619166.1
ENSG00000233920	8384092	AL162595.2	ENST00000430677.1
ENSG00000236404	8384162	VLDLR-AS1	ENST00000648733.1
ENSG00000229953	8384419	AL590666.2	ENST00000448869.1
ENSG00000249112	8384670	AC112196.1	ENST00000515092.1
ENSG00000261359	8384774	PYCARD-AS1	ENST00000561916.2
ENSG00000249717	8385019	AC110760.2	ENST00000508031.1
ENSG00000240449	8385139	AC005586.1	ENST00000488310.1
ENSG00000272158	8385395	AL139022.2	ENST00000606934.1
ENSG00000269752	8385639	AC008761.2	ENST00000600512.1
ENSG00000272562	8385837	AL512343.2	ENST00000609423.1
ENSG00000227496	8386049	AC099066.2	ENST00000448264.1
ENSG00000270050	8386135	AL035427.1	ENST00000602441.1
ENSG00000282412	8386253	AC243629.3	ENST00000631685.1
ENSG00000267424	8386338	AC020934.1	ENST00000588469.1
ENSG00000256879	8386574	AC129102.1	ENST00000535755.1
ENSG00000224387	8386660	AL139246.1	ENST00000424657.1
ENSG00000272750	8386796	AL592148.3	ENST00000608771.1
ENSG00000272476	8387056	AL024507.2	ENST00000606070.1
ENSG00000267439	8387323	AD000671.3	ENST00000585365.1
ENSG00000272223	8387542	AL136304.1	ENST00000607790.1
ENSG00000250025	8387800	AC011396.2	ENST00000515598.1
ENSG00000257904	8387886	AL133372.3	ENST00000553082.1
ENSG00000260167	8387956	AC093249.2	ENST00000563540.1
ENSG00000249916	8388199	AC119150.1	ENST00000507143.1
ENSG00000231542	8388269	TAB3-AS1	ENST00000428263.1
ENSG00000261664	8388385	TTC39A-AS1	ENST00000564479.5
ENSG00000234694	8388569	AL139289.2	ENST00000424948.1
ENSG00000261332	8388816	AC116348.2	ENST00000563751.1
ENSG00000245248	8388981	USP2-AS1	ENST00000577297.5
ENSG00000256603	8389241	AP003170.4	ENST00000543486.1
ENSG00000182873	8389359	PRKCZ-AS1	ENST00000333854.2
ENSG00000261428	8389608	AC097461.1	ENST00000568928.2
ENSG00000232682	8389872	AL592430.1	ENST00000619719.1
ENSG00000228355	8390089	BX322559.1	ENST00000456613.1
ENSG00000285780	8390159	AC109129.1	ENST00000650616.1
ENSG00000258921	8390280	AC009779.4	ENST00000556606.1
ENSG00000232885	8390448	GPC5-AS2	ENST00000417589.1
ENSG00000285518	8390516	AC004900.1	ENST00000647803.1
ENSG00000260487	8390652	AC116348.1	ENST00000562525.1
ENSG00000261346	8390913	AC116348.3	ENST00000569459.1
ENSG00000258843	8391031	AL133485.1	ENST00000555966.1
ENSG00000255101	8391132	AC103843.1	ENST00000527318.1
ENSG00000236935	8391202	AP003774.4	ENST00000447028.1
ENSG00000228787	8391450	NLGN4Y-AS1	ENST00000434164.1
ENSG00000254740	8391520	AP003396.3	ENST00000530918.2
ENSG00000203808	8391590	BVES-AS1	ENST00000580511.5
ENSG00000231638	8391691	LUARIS	ENST00000436105.1
ENSG00000279249	8391774	AC007614.1	ENST00000647093.1
ENSG00000264078	8392037	AC114488.3	ENST00000581333.1
ENSG00000271155	8392123	AL161729.1	ENST00000604104.1
ENSG00000271314	8392356	AL161729.2	ENST00000605700.1
ENSG00000258232	8392474	AC125611.3	ENST00000550468.2
ENSG00000257319	8392723	AC008127.1	ENST00000548424.1
ENSG00000177112	8392793	MRVI1-AS1	ENST00000529829.5
ENSG00000251675	8393021	AC010260.1	ENST00000511484.1
ENSG00000238194	8393207	AL121908.1	ENST00000443055.1
ENSG00000230258	8393277	AC005208.1	ENST00000435112.5
ENSG00000269091	8393347	AC010624.3	ENST00000599914.5
ENSG00000237429	8393449	BX293535.1	ENST00000443579.1
ENSG00000226919	8393686	AL365184.1	ENST00000644500.1
ENSG00000235795	8393838	AC093157.2	ENST00000414686.1
ENSG00000257456	8394070	AC009320.1	ENST00000549070.1
ENSG00000234264	8394140	DEPDC1-AS1	ENST00000428732.1
ENSG00000266921	8394327	AC006213.1	ENST00000586860.1
ENSG00000259357	8394586	AL590133.2	ENST00000560481.2
ENSG00000228544	8394837	CCDC183-AS1	ENST00000414656.1
ENSG00000261465	8395092	AC099518.4	ENST00000571934.5
ENSG00000229154	8395320	KCNQ5-AS1	ENST00000429832.1
ENSG00000260352	8395423	AC092287.1	ENST00000565782.1
ENSG00000223635	8395665	AL121990.1	ENST00000417605.1
ENSG00000259353	8395831	AC090515.4	ENST00000558042.1
ENSG00000248839	8395979	AC021660.2	ENST00000502999.1
ENSG00000235575	8396049	Z99758.1	ENST00000432081.1
ENSG00000272405	8396133	AL365181.3	ENST00000605886.1
ENSG00000271828	8396382	AC008937.3	ENST00000606813.1
ENSG00000261644	8396645	AC007728.2	ENST00000563315.2
ENSG00000241666	8396912	AL031733.2	ENST00000451992.2
ENSG00000230912	8397066	AL021707.4	ENST00000423346.1
ENSG00000203900	8397230	AL121827.1	ENST00000370257.1
ENSG00000272510	8397300	AL121992.3	ENST00000606186.1
ENSG00000237301	8397527	AL121992.1	ENST00000428945.1
ENSG00000274227	8397796	AC073575.2	ENST00000614212.1
ENSG00000251075	8398053	HTT-AS	ENST00000503893.1
ENSG00000267121	8398119	AC008105.3	ENST00000586376.5
ENSG00000242370	8398381	KCNAB1-AS1	ENST00000467794.1
ENSG00000268678	8398451	AC005261.2	ENST00000597973.1
ENSG00000234614	8398637	AL450992.2	ENST00000434182.1
ENSG00000256448	8398832	AP000763.3	ENST00000542598.5
ENSG00000237463	8398997	AL157714.2	ENST00000416424.5
ENSG00000251270	8399168	AC108727.2	ENST00000512277.1
ENSG00000228084	8399238	AC118553.1	ENST00000454219.1
ENSG00000269425	8399493	AC104521.1	ENST00000598582.1
ENSG00000225265	8399657	TAF1A-AS1	ENST00000441835.1
ENSG00000256947	8399916	AP002518.2	ENST00000544925.1
ENSG00000232825	8399986	AL445433.2	ENST00000425113.1
ENSG00000259188	8400056	AC025040.1	ENST00000560375.5
ENSG00000272288	8400158	AL451165.2	ENST00000606971.5
ENSG00000223991	8400405	AC104809.1	ENST00000425110.1
ENSG00000269275	8400509	AC020922.3	ENST00000595064.1
ENSG00000233729	8400755	AC016909.2	ENST00000424510.1
ENSG00000272139	8400858	AC113349.2	ENST00000607804.1
ENSG00000224721	8400928	AC007182.1	ENST00000455232.1
ENSG00000271270	8401127	TMCC1-AS1	ENST00000605830.6
ENSG00000225328	8401386	LINC01594	ENST00000445083.1
ENSG00000263684	8401598	AC005209.1	ENST00000579621.1
ENSG00000280005	8401668	AC079298.2	ENST00000623885.1
ENSG00000280241	8401738	AC079298.3	ENST00000624941.3
ENSG00000228275	8401808	ARMCX3-AS1	ENST00000454228.1
ENSG00000268001	8401895	CARD8-AS1	ENST00000602172.1
ENSG00000261399	8402155	AL031710.1	ENST00000570022.1
ENSG00000285608	8402289	AL161665.1	ENST00000648308.1
ENSG00000237336	8402537	AL445489.1	ENST00000458025.1
ENSG00000259319	8402607	AF111167.2	ENST00000560419.1
ENSG00000275197	8402876	AC092794.2	ENST00000620933.1
ENSG00000263466	8403042	AC006441.1	ENST00000581083.1
ENSG00000255092	8403192	AC010768.2	ENST00000532524.1
ENSG00000274987	8403391	AC092794.1	ENST00000612734.1
ENSG00000236340	8403652	AC000099.1	ENST00000450061.5
ENSG00000258334	8403771	AC125611.4	ENST00000553259.1
ENSG00000285955	8403944	BX842242.1	ENST00000650300.1
ENSG00000248015	8404113	AC005329.1	ENST00000501448.5
ENSG00000232828	8404344	AC231533.1	ENST00000416061.1
ENSG00000268015	8404479	AC010320.2	ENST00000593857.1
ENSG00000235984	8404565	GPC5-AS1	ENST00000451897.5
ENSG00000273805	8404649	AC083805.3	ENST00000619560.1
ENSG00000251171	8404801	AC096741.1	ENST00000510225.1
ENSG00000250592	8404887	AC055733.2	ENST00000504737.1
ENSG00000250129	8404973	AC116424.1	ENST00000506476.5
ENSG00000267396	8405091	AC090236.1	ENST00000590318.1
ENSG00000261535	8405177	AC005086.1	ENST00000566572.1
ENSG00000259294	8405313	AC005096.1	ENST00000560499.1
ENSG00000229969	8405415	AL136982.2	ENST00000451760.1
ENSG00000273413	8405501	AL136982.7	ENST00000609363.1
ENSG00000243055	8405710	GK-AS1	ENST00000464659.1
ENSG00000235016	8405905	SEMA3F-AS1	ENST00000437204.1
ENSG00000271993	8406166	AC126118.1	ENST00000607744.1
ENSG00000255005	8406427	AP003128.1	ENST00000531414.1
ENSG00000285499	8406497	AC139494.8	ENST00000646321.1
ENSG00000255153	8406681	TOLLIP-AS1	ENST00000530897.1
ENSG00000267270	8406931	PARD6G-AS1	ENST00000587254.5
ENSG00000225721	8407185	AL592166.1	ENST00000440985.5
ENSG00000260552	8407397	AC023043.1	ENST00000568654.1
ENSG00000267251	8407646	AC139100.1	ENST00000588950.1
ENSG00000234055	8407847	AL158151.2	ENST00000434250.1
ENSG00000241155	8407949	ARHGAP31-AS1	ENST00000466292.1
ENSG00000234393	8408070	AL592546.1	ENST00000448834.1
ENSG00000230641	8408284	USP12-AS2	ENST00000452222.1
ENSG00000234772	8408385	LINC00412	ENST00000444744.1
ENSG00000271714	8408582	AC010501.1	ENST00000606270.1
ENSG00000261482	8408816	AC092725.1	ENST00000565783.1
ENSG00000269235	8408886	ZNF350-AS1	ENST00000600253.1
ENSG00000234235	8409113	BOK-AS1	ENST00000434306.1
ENSG00000259775	8409213	AL138976.2	ENST00000563989.1
ENSG00000226883	8409474	AL035416.1	ENST00000443012.1
ENSG00000240591	8409560	AL096701.3	ENST00000464523.1
ENSG00000258744	8409821	AL132800.1	ENST00000555109.1
ENSG00000260779	8410019	AP001180.1	ENST00000562202.1
ENSG00000263952	8410105	AP005120.1	ENST00000579321.5
ENSG00000264843	8410175	AP001180.4	ENST00000584167.1
ENSG00000223770	8410261	AC006145.1	ENST00000439234.5
ENSG00000258657	8410525	AL136018.1	ENST00000557736.5
ENSG00000258428	8410659	AL161757.2	ENST00000553800.5
ENSG00000254551	8410824	AP000873.3	ENST00000531869.1
ENSG00000259133	8410945	AL161757.5	ENST00000554597.5
ENSG00000236546	8411129	AL033527.2	ENST00000418255.1
ENSG00000260084	8411199	AC126773.1	ENST00000569654.1
ENSG00000225767	8411397	AL049637.1	ENST00000424664.1
ENSG00000281691	8411467	RBM5-AS1	ENST00000630404.1
ENSG00000266973	8411732	AC092296.1	ENST00000587018.1
ENSG00000285541	8411802	AC005548.1	ENST00000648331.1
ENSG00000255234	8412062	AP000446.1	ENST00000530045.5
ENSG00000236911	8412327	AL137789.1	ENST00000439443.1
ENSG00000267024	8412397	AC008747.1	ENST00000592220.1
ENSG00000258017	8412627	AC011603.2	ENST00000548149.1
ENSG00000283839	8412876	AC096667.1	ENST00000640078.1
ENSG00000285239	8412946	AL137789.2	ENST00000646129.1
ENSG00000259940	8413032	AC109449.1	ENST00000567108.2
ENSG00000256564	8413264	AC007552.2	ENST00000541892.1
ENSG00000236144	8413334	TMEM147-AS1	ENST00000589137.5
ENSG00000235246	8413584	AL020993.1	ENST00000420172.1
ENSG00000233482	8413670	AC093579.1	ENST00000439455.1
ENSG00000267791	8413740	AC018761.4	ENST00000585742.1
ENSG00000223653	8413810	AL078459.1	ENST00000427819.5
ENSG00000274501	8414073	AL121845.4	ENST00000613401.1
ENSG00000282167	8414207	AC243629.1	ENST00000632748.1
ENSG00000282287	8414309	AC243629.2	ENST00000632974.1
ENSG00000253618	8414569	GRPEL2-AS1	ENST00000521295.1
ENSG00000231208	8414687	ZBTB46-AS1	ENST00000435912.1
ENSG00000267309	8414917	AC092295.2	ENST00000592087.1
ENSG00000229299	8415174	AL121845.1	ENST00000447343.2
ENSG00000259091	8415368	LINC00517	ENST00000554257.1
ENSG00000258696	8415437	AL359233.1	ENST00000554029.1
ENSG00000254812	8415507	AC067930.3	ENST00000524808.1
ENSG00000276742	8415737	AL731566.2	ENST00000618971.1
ENSG00000273891	8415951	AL731566.1	ENST00000620490.1
ENSG00000267755	8416213	AC005329.2	ENST00000587059.1
ENSG00000267345	8416283	AC010632.1	ENST00000590376.1
ENSG00000235845	8416402	AC098649.1	ENST00000427258.1
ENSG00000285692	8416472	AC023509.6	ENST00000648881.1
ENSG00000257953	8416559	AC083805.2	ENST00000549683.1
ENSG00000267437	8416725	AC012309.2	ENST00000587645.1
ENSG00000236434	8416811	AL162430.2	ENST00000422306.2
ENSG00000259048	8416945	AL392023.2	ENST00000554687.1
ENSG00000258646	8417202	AL049780.1	ENST00000554430.1
ENSG00000235050	8417447	MLIP-AS1	ENST00000626804.2
ENSG00000248692	8417611	ADGRL3-AS1	ENST00000504135.5
ENSG00000256442	8417713	AC010186.1	ENST00000546259.1
ENSG00000244349	8417877	AL662791.1	ENST00000445544.1
ENSG00000227214	8418061	HCG15	ENST00000438190.1
ENSG00000285812	8418314	AL390719.3	ENST00000648183.1
ENSG00000205885	8418516	C1RL-AS1	ENST00000435921.6
ENSG00000267751	8418770	AC009005.1	ENST00000589457.2
ENSG00000233030	8419021	AC243772.2	ENST00000428289.1
ENSG00000256944	8419210	AP003721.3	ENST00000543275.1
ENSG00000258738	8419296	AL121603.2	ENST00000557373.1
ENSG00000238164	8419557	TNFRSF14-AS1	ENST00000449660.5
ENSG00000264808	8419805	AC068025.1	ENST00000577218.1
ENSG00000257052	8419988	AP003721.4	ENST00000544421.1
ENSG00000231856	8420124	AL162377.1	ENST00000618844.1
ENSG00000238287	8420383	AL603839.3	ENST00000450713.1
ENSG00000261186	8420628	LINC01238	ENST00000567549.2
ENSG00000237311	8420887	AL034397.2	ENST00000424241.1
ENSG00000282146	8420957	AF186192.4	ENST00000631416.1
ENSG00000273338	8421152	AC103591.3	ENST00000608684.1
ENSG00000235927	8421359	NEXN-AS1	ENST00000421331.1
ENSG00000225855	8421562	RUSC1-AS1	ENST00000446880.5
ENSG00000267633	8421811	AC008686.1	ENST00000586894.1
ENSG00000229839	8422065	AC018462.1	ENST00000425966.6
ENSG00000275936	8422270	AC004263.1	ENST00000617183.1
ENSG00000233078	8422453	AL355994.3	ENST00000437156.1
ENSG00000249695	8422523	AC026369.1	ENST00000505893.6
ENSG00000272195	8422679	AL356512.1	ENST00000607453.1
ENSG00000259006	8422925	AC092143.2	ENST00000554623.1
ENSG00000255916	8423153	AC148477.1	ENST00000537720.1
ENSG00000261243	8423223	AC022165.1	ENST00000568771.1
ENSG00000231955	8423389	AC007383.3	ENST00000453039.1
ENSG00000237250	8423476	AL359924.1	ENST00000450451.1
ENSG00000233894	8423546	AC105271.1	ENST00000442876.1
ENSG00000258121	8423616	AC089987.2	ENST00000551847.1
ENSG00000227741	8423703	AL121987.2	ENST00000418602.1
ENSG00000235079	8423954	ZRANB2-AS1	ENST00000450461.1
ENSG00000261366	8424151	MANEA-DT	ENST00000564541.1
ENSG00000248203	8424397	AC011362.1	ENST00000507050.1
ENSG00000260304	8424467	AC009088.2	ENST00000564743.1
ENSG00000266987	8424571	AC104984.6	ENST00000591928.1
ENSG00000255308	8424641	AC009652.2	ENST00000527978.1
ENSG00000269583	8424774	L34079.3	ENST00000600242.1
ENSG00000259627	8424858	AC079328.2	ENST00000558905.1
ENSG00000259498	8424960	TPM1-AS	ENST00000561241.1
ENSG00000250801	8425218	AC138965.1	ENST00000509329.1
ENSG00000285610	8425337	AL590286.2	ENST00000647963.1
ENSG00000225683	8425407	PACRG-AS3	ENST00000419182.5
ENSG00000264207	8425476	AC239868.1	ENST00000577853.1
ENSG00000254451	8425727	AC091534.1	ENST00000548779.1
ENSG00000260329	8425813	AC007541.1	ENST00000570282.1
ENSG00000258378	8426014	AL139021.1	ENST00000556734.1
ENSG00000232754	8426209	AL035658.1	ENST00000415054.1
